标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【APP开发】医美行业服务平台,https://task.epwk.com/1023990/,257人,1人,2万-5万元,圆满完成,,o5fba71af10ebf,需要了解医美行业，对行业SAAS系统建设熟悉，有一定的策划、设计能力的团队联系，不了解的勿扰,2022-12-05,2022.12.05,任务编号：1023990,21000.0,15天,湖南省-长沙市-岳麓区,湖南三行云智信息科技有限公司,https://shop.epwk.com/89dvgg2p4dl2/,湖南三行云智信息科技有限公司,出售服务,https://shop.epwk.com/89dvgg2p4dl2/chushou/,企业,一品,53分,总 128 次中标，交易总金额,￥402.04万,湖南三行云智信息科技有限公司,,区块链DAPP开发,"￥9999
            /起",企业网站定制开发,"￥2000
            /起",金融类APP订制开发,"￥50000
            /起",APP个性订制开发,"￥50000
            /起",医疗类 微信/APP 开发,"￥20000
            /起",三级分销-微信商城(接入微信支付/多方快递系统),"￥20000
            /套",B2B电商平台,"￥50000
            /套",读书公众号,"￥2000
            /套",VIS品牌形象设计,"￥2000
            /起",APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】智能家居产品APP开发,https://task.epwk.com/1023870/,1382人,9人,5000-10000元,圆满完成,,o5d07****87f74,需要对接GATT和MQTT协议做过RGB灯具的UI负责产品上架（安卓）有做过同类APP的优先考虑,2022-12-05,2023.02.20,任务编号：1023870,6000.0,"7天,30天,30天,25天,30天,30天,60天","广东省-深圳市-宝安区,安徽省-合肥市,江苏省-淮安市-楚州区,山东省-烟台市,山东省-泰安市,湖南省-长沙市,河北省-邯郸市-邯山区",华里网络科技,https://shop.epwk.com/qgdmj33vrdke/,华里网络科技,出售服务,https://shop.epwk.com/qgdmj33vrdke/chushou/,企业,四品,65分,总 3 次中标，交易总金额,￥4.6万,华里网络科技,,物联网、软硬件集成开发,价格面议,APP、小程序、H5系统开发,价格面议,OA、ERP、CRM企业级定制开发,价格面议,电商、教育、旅游行业解决方案,价格面议,,,,,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【企业官网】根据我们的设计制作一个官网,https://task.epwk.com/1023795/,1259人,7人,5000-10000元,圆满完成,,o5c79de611551e,要求：    1.后端用java.    2.前端用HTML/boostrap.    3.根据我们通过的页面去开发要求手机自适应，后面还要小程和公众号。可以分开官网/小程序/公众号报价。    4.要求12月20号前完工。,2022-12-03,2023.02.28,任务编号：1023795,8000.0,"21天,15天,20天,10天,15天","江苏省-徐州市,四川省-自贡市,山东省-淄博市,湖南省-长沙市,山东省-济南市-历下区",澜海科技,https://shop.epwk.com/0jnekep34nv3/,澜海科技,出售服务,https://shop.epwk.com/0jnekep34nv3/chushou/,企业,三品,53分,,,澜海科技,,企业推广、关键词优化,"￥1000
            /次",企业VI设计,"￥500
            /起",logo设计、商标设计,"￥200
            /起",网站开发、网站建设,"￥1000
            /年",小程序定制开发,"￥2000
            /起",APP开发/APP定制,"￥5000
            /起",,,,,,,企业官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【软件UI设计】儿童相机的UI设计,https://task.epwk.com/1023708/,1034人,1人,1000元以内,圆满完成,,k8684****20,"项目:儿童相机的UI设计称呼:褚先生地区:广东省,东莞市需求:儿童相机的UI设计，雇主是工厂，要求有做过儿童相机的，就是儿童相机开关机画面，六宫格画面跟图标背景，卡通风格UI设计，不对口的勿扰，预算:联系报价 注意：联系说一品威客小丽推荐，",2022-12-02,2022.12.26,任务编号：1023708,800.0,5天,广东省-深圳市,小火花软件,https://shop.epwk.com/j7n38o4x35e1/,小火花软件,出售服务,https://shop.epwk.com/j7n38o4x35e1/chushou/,企业,一品,110分,,,小火花软件,,原型设计,"￥3000
            /起",IT解决方案,"￥20000
            /起",公众号开发,"￥20000
            /起",小程序开发,"￥20000
            /起",企业官网定制,"￥2980
            /起",交互界面设计,"￥1000
            /起",嵌入式设备,"￥1000
            /起",电商系统开发,"￥20000
            /起",logo设计,"￥500
            /起",软件UI设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【其他软件开发】网站数据爬虫,https://task.epwk.com/1023529/,387人,1人,5000-10000元,圆满完成,,o5fa0e663319ad,需要爬取指定网站上的数据进行保存，有经验的联系,2022-11-30,2022.11.30,任务编号：1023529,4900.0,5天,湖南省-长沙市-岳麓区,湖南三行云智信息科技有限公司,https://shop.epwk.com/89dvgg2p4dl2/,湖南三行云智信息科技有限公司,出售服务,https://shop.epwk.com/89dvgg2p4dl2/chushou/,企业,一品,53分,总 128 次中标，交易总金额,￥402.04万,湖南三行云智信息科技有限公司,,区块链DAPP开发,"￥9999
            /起",企业网站定制开发,"￥2000
            /起",金融类APP订制开发,"￥50000
            /起",APP个性订制开发,"￥50000
            /起",医疗类 微信/APP 开发,"￥20000
            /起",三级分销-微信商城(接入微信支付/多方快递系统),"￥20000
            /套",B2B电商平台,"￥50000
            /套",读书公众号,"￥2000
            /套",VIS品牌形象设计,"￥2000
            /起",其他软件开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】横屏设备app开发,https://task.epwk.com/1023481/,1461人,8人,5000-10000元,圆满完成,,o5d85a51fe9cf4,"app运行的目标设备为 屏幕分辨为800480的4.3寸屏1. 图片存储，支持文件夹增删改查2. 提供拍照页面,拍照页面需要支持框选3. 把拍好的照片存入文件夹(用户选择文件夹)，如果用户不选择文件夹则自动存入默认文件夹4. 图片阅览时提供矩形方框的裁剪功能5. 支持OTG自动发现U盘文件",2022-11-30,2023.04.27,任务编号：1023481,9000.0,"25天,30天,30天,30天,30天,50天,10天","广东省-深圳市-宝安区,山东省-枣庄市,山东省-烟台市,江苏省-淮安市-市辖区,云南省-昆明市-五华区,安徽省-合肥市-蜀山区,江苏省-徐州市-鼓楼区",橙子科技工作室,https://shop.epwk.com/p05qj3zy1dev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【定制开发】关于数据采集、展示、命令下发的轻量级网站制作,https://task.epwk.com/1023446/,541人,1人,3000-5000元,圆满完成,,威友ANhqT,3个主网页：第一个网页，数据展示；第二个网页，数据在地图中展示，并画曲线；第三个网页，设置网页；这个网站下面挂有8个设备，与设备端的协议已经定好，数据消息通过MQTT消息及传输。,2022-11-29,2022.12.13,任务编号：1023446,4500.0,7天,广东省-东莞市-东莞市,东莞市美渊软件,https://shop.epwk.com/78dljo99e5lx/,东莞市美渊软件,出售服务,https://shop.epwk.com/78dljo99e5lx/chushou/,个人,三品,41分,,,东莞市美渊软件,,小程序开发,价格面议,web网站O2O B2C  企业网站,价格面议,APP开发,价格面议,微信开发,价格面议,企业官网模板建站,"￥1500
            /年",windows桌面软件开发,价格面议,,,,,,,定制开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【软件UI设计】船舶显示客户端软件设计,https://task.epwk.com/1023275/,1204人,2人,1000-3000元,圆满完成,,o6384****3f22a,设计一个类似于船讯网和水经微图的，用来显示船舶信息的软件，不同的是船讯网是B/S类型的网站，而我需要类似水经微图这样的C/S类型客户端的软件。因为软件是用C++QT进行开发的，所以设计的时候请注意一下这点。,2022-11-28,2022.12.25,任务编号：1023275,2000.0,"20天,30天","江苏省-苏州市-金阊区,山东省-烟台市",金点子科技,https://shop.epwk.com/9w56eqqmwdv1/,金点子科技,出售服务,https://shop.epwk.com/9w56eqqmwdv1/chushou/,企业,六品,24分,,,金点子科技,,网约车app开发同城代驾打车顺风车拼车跑腿货运软件app,"￥1000
            /起",IM即时通讯APP语音视频会议聊天交友软件仿微信定制开发,"￥1000
            /起",网站设计开发,"￥100
            /起",微信公众号开发,"￥500
            /起",微信、支付宝、短视频 小程序开发,"￥500
            /起",APP软件开发,"￥1000
            /起",,,,,,,软件UI设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【机器人】使用C++编写 TCP通讯模块功能开发,https://task.epwk.com/1023117/,447人,1人,3000-5000元,圆满完成,,bjsztd,"1、使用C++编写 TCP通讯模块功能开发
2、创建基础类和调用方法

要求：工作简单，技术可以直接和我微信联系，商务人员就不用联系了。",2022-11-27,2022.12.07,任务编号：1023117,3000.0,4天,广东省-深圳市,橙子科技工作室,https://shop.epwk.com/p05qj3zy1dev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,机器人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【其他网站】选号网制作，网站仿制,https://task.epwk.com/1022790/,448人,1人,1000-3000元,圆满完成,,o5d0a4f02047c0,需要做一个选号网，有案例，可照扒下来，一个简单的网站，有一定功能，选中相应的角色点击搜索，符合要求的会自动筛选出来，有筛选条件，具体可看案例了解http://www.ysqqwl.com/,2022-11-23,2022.11.28,任务编号：1022790,2000.0,7天,湖南省-长沙市-雨花区,长沙市白熊科技有限公司,https://shop.epwk.com/4rn8q7p7wngm/,长沙市白熊科技有限公司,出售服务,https://shop.epwk.com/4rn8q7p7wngm/chushou/,企业,四品,41分,,,长沙市白熊科技有限公司,,电商网站定制开发,"￥2000
            /起",响应式网站定制开发,"￥2000
            /起",H5定制开发,"￥2000
            /起",APP定制软件开发,"￥2000
            /起",企业官网定制开发,"￥2000
            /起",小程序类开发,"￥2000
            /起",,,,,,,其他网站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】微信小程序开发,https://task.epwk.com/1022752/,134人,1人,5000-10000元,圆满完成,,k6206****75,项目:微信小程序开发称呼:殷先生地区:北京需求:微信小程序开发，微信跟QQ两个版本，用户端需求：1、用户可以发布需求，发布需求后，可以转发到朋友圈，或是转给指定的人帮忙助力，积累人气值，要求有一个进度条可以看到助力的进度，2、增加一个二级分销 的功能，跟市面谈的功能差不多，商户端：要求有产品赞助商的功能，其它功能跟市面上的差不多，客户自己是技术出身，要求有做过类似功能的更合适，北京或是北京周边的团队,2022-11-23,2022.11.27,任务编号：1022752,5100.0,10天,北京市-北京市,一熊科技,https://shop.epwk.com/2j5jjp1oz5pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】即时通讯软件开发,https://task.epwk.com/1022488/,1008人,1人,1万-2万元,圆满完成,,k2328****36,"项目:即时通讯软件开发称呼:左老师地区:湖南,岳阳市需求:即时通讯软件开发，平板手机视频电话，可以充值扣费，有管理后台，销售额可以按比例分给不同的人。通过费用可以按比例分给几个人。",2022-11-21,2023.02.16,任务编号：1022488,2000.0,180天,湖南省-长沙市,长沙市白熊科技有限公司,https://shop.epwk.com/4rn8q7p7wngm/,长沙市白熊科技有限公司,出售服务,https://shop.epwk.com/4rn8q7p7wngm/chushou/,企业,四品,41分,,,长沙市白熊科技有限公司,,电商网站定制开发,"￥2000
            /起",响应式网站定制开发,"￥2000
            /起",H5定制开发,"￥2000
            /起",APP定制软件开发,"￥2000
            /起",企业官网定制开发,"￥2000
            /起",小程序类开发,"￥2000
            /起",,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【其他软件开发】安卓手机脚本,https://task.epwk.com/1022399/,264人,2人,1万-2万元,圆满完成,,尊鉴nH8bz,精通安卓脚本制作的来，需要写养号和点赞的自动脚本，维护费用另算,2022-11-20,2022.12.28,任务编号：1022399,13000.0,"15天,30天","山东省-青岛市,山东省-烟台市",菠菜软件定制工作室,https://shop.epwk.com/0z5o4x6glnjq/,菠菜软件定制工作室,出售服务,https://shop.epwk.com/0z5o4x6glnjq/chushou/,工作室,一品,60分,总 44 次中标，交易总金额,￥27.29万,菠菜软件定制工作室,,app协议网页协议脚本协议app开发抢购抢票,"￥300
            /起",脚本开发易语言autojs制作数据采集手机电脑网页协议,"￥500
            /起",采集软件python脚本开发定制/网站APP数据资料抓取搜集,"￥500
            /起",全网数据抓取/网站APP信息收集采集定制/数据分析/市场调研,"￥200
            /起",安卓模拟器按键精灵autojs免root手机脚本模拟抢单器,价格面议,,,,,,,,,其他软件开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】微信小程序在线教育担保平台尾款,https://task.epwk.com/1022391/,389人,1人,2万-5万元,圆满完成,,o5fba71af10ebf,项目完成，结算尾款,2022-11-20,2022.11.24,任务编号：1022391,18000.0,10天,湖南省-长沙市-岳麓区,湖南三行云智信息科技有限公司,https://shop.epwk.com/89dvgg2p4dl2/,湖南三行云智信息科技有限公司,出售服务,https://shop.epwk.com/89dvgg2p4dl2/chushou/,企业,一品,53分,总 128 次中标，交易总金额,￥402.04万,湖南三行云智信息科技有限公司,,区块链DAPP开发,"￥9999
            /起",企业网站定制开发,"￥2000
            /起",金融类APP订制开发,"￥50000
            /起",APP个性订制开发,"￥50000
            /起",医疗类 微信/APP 开发,"￥20000
            /起",三级分销-微信商城(接入微信支付/多方快递系统),"￥20000
            /套",B2B电商平台,"￥50000
            /套",读书公众号,"￥2000
            /套",VIS品牌形象设计,"￥2000
            /起",APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】证书管理小程序开发,https://task.epwk.com/1022278/,529人,1人,1000-3000元,圆满完成,,广州丶NET_技术,加微信发需求，来能长期合作的个人，预算2000以下，公司别来。,2022-11-18,2022.12.02,任务编号：1022278,2000.0,10天,山西省-运城市-盐湖区,博曦云科技,https://shop.epwk.com/09drjvwjl53w/,博曦云科技,出售服务,https://shop.epwk.com/09drjvwjl53w/chushou/,企业,一品,48分,,,博曦云科技,,前端开发vue切图web前端响应式h5大屏手机uniapp,"￥999
            /组",Web网站前端开发静态响应式h5开发VUE网页制作切图渲染,"￥888
            /套",医院诊所挂号缴费系统在线门诊预约小程序医疗机构公众号软件开发,"￥1800
            /套",带后台心理测评有趣测试答题微信小程序 短视频点赞情感星座智商情商,"￥2999
            /起",app开发生鲜超市app开发点餐app开发生活服务app开发,"￥19999
            /套",社交app电商定制开发php二次开发电商商城APP外卖APP,"￥7850
            /套",租车答题刷题电影跑腿废品回收企业小程序源代码设计抽奖定制开发,"￥6999
            /套",刷题做题考试小程序源码线上答题教育培训软件题库系统APP开发,"￥14220
            /套",H5互动营销微信小游戏设计制作答题模板网页抽奖app定制开发,"￥1200
            /套",小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】企业接单APP开发,https://task.epwk.com/1022017/,273人,1人,2万-5万元,圆满完成,,o5fa0e663319ad,众包平台，针对各企业进行输送人才，帮助解决人才外包问题，有相关经验的优先考虑,2022-11-16,2022.11.16,任务编号：1022017,20000.0,20天,湖南省-长沙市-岳麓区,湖南三行云智信息科技有限公司,https://shop.epwk.com/89dvgg2p4dl2/,湖南三行云智信息科技有限公司,出售服务,https://shop.epwk.com/89dvgg2p4dl2/chushou/,企业,一品,53分,总 128 次中标，交易总金额,￥402.04万,湖南三行云智信息科技有限公司,,区块链DAPP开发,"￥9999
            /起",企业网站定制开发,"￥2000
            /起",金融类APP订制开发,"￥50000
            /起",APP个性订制开发,"￥50000
            /起",医疗类 微信/APP 开发,"￥20000
            /起",三级分销-微信商城(接入微信支付/多方快递系统),"￥20000
            /套",B2B电商平台,"￥50000
            /套",读书公众号,"￥2000
            /套",VIS品牌形象设计,"￥2000
            /起",APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
