标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9
【商业空间】美容养生馆全景效果图制作,https://task.epwk.com/966986/,658人,2人,¥400,圆满完成,商业空间,o6165****5a78f,美容养生馆全景效果图制作,2021-11-02,2021.11.03,任务编号：966986,400.0,4天,上海市-市辖区,你说我画—设计工作室,https://shop.epwk.com/2j5xogkpx5xm/,你说我画—设计工作室,出售服务,https://shop.epwk.com/2j5xogkpx5xm/chushou/,工作室,六品,40分,,,你说我画—设计工作室,,室内装修-设计,"￥50
            /次",柜体-CAD图纸细化,"￥200
            /起",室内平面设计方案,"￥350
            /件",室内720全景图设计表现,"￥100
            /起",工装效果图设计制作,"￥100
            /起",室内单张效果图设计制作,"￥50
            /起",,,,,,
【效果图设计】3Dmax效果图灯光调节,https://task.epwk.com/959937/,788人,2人,¥210,圆满完成,效果图设计,o6165****5a78f,3Dmax效果图灯光调节，模型已建好，就调节灯光参数，渲染出图,2021-10-12,2021.10.13,任务编号：959937,200.0,"1天,1天","山西省-晋中市-榆次区,江苏省-常州市-武进区",米兰全案设计,https://shop.epwk.com/09drj1qx353w/,米兰全案设计,出售服务,https://shop.epwk.com/09drj1qx353w/chushou/,工作室,五品,39分,,,米兰全案设计,,,,,,,,,,,,,,,,,,,
【自建房】自建仓库,https://task.epwk.com/963310/,810人,1人,"¥5,000",圆满完成,自建房,k2818****8,500平用地，两层仓库，内装运货电梯,2021-10-12,2021.10.22,任务编号：963310,5000.0,5天,辽宁省-丹东市-市辖区,美当高端定制设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】需要舞台幕布设计方案,https://task.epwk.com/963953/,287人,1人,"¥2,000",圆满完成,舞台设计,k4790****7,急求一个``以环保为主题``的设计方案，幕布用环保材料做成，幕布要突出春，夏，秋，冬这四个季节的特征，舞台的设计也一样,2021-10-11,2021.10.21,任务编号：963953,2000.0,3天,江西省-上尧市-市辖区,纯点空间设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】舞台背景设计,https://task.epwk.com/963954/,786人,1人,¥500,圆满完成,舞台设计,k6220****9,1、主题是“筑梦新时代”要求字体大小一致。2、背景尺寸：主背景宽8米高4米，两侧副背景是宽2米，高4米   原尺寸分辨率20以上，RGB模式就行。3、背景颜色以红色喜庆色为主，蓝色辅助,2021-10-11,2021.10.21,任务编号：963954,500.0,5天,新疆-乌鲁木齐市-市辖区,阳光店铺设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【自建房】三层自建别墅,https://task.epwk.com/963306/,3400人,1人,"¥50,000",圆满完成,自建房,k8323****2,整体风格宫殿式，大理石材料，提交相关案例作为参考,2021-10-11,2021.10.22,任务编号：963306,50000.0,5天,湖北省-荆州市-市辖区,k467718740,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【自建房】自建住房,https://task.epwk.com/963307/,1671人,1人,"¥50,000",圆满完成,自建房,k2009****6,建一个两兄弟的并排房，美观大气，详情细聊,2021-10-11,2021.10.22,任务编号：963307,50000.0,4天,山西省-大同市-市辖区,美当高端定制设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【自建房】自建带店面排房,https://task.epwk.com/963309/,309人,1人,"¥20,000",圆满完成,自建房,k3407****4,自建三间店面排房，店面层带阁楼，建房总面积额300平,2021-10-11,2021.10.22,任务编号：963309,20000.0,5天,江西省-宜春市-市辖区,壹零壹空间设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【自建房】五层自建住房,https://task.epwk.com/963308/,612人,1人,"¥30,000",圆满完成,自建房,k3796****7,每层面积200平，一楼要求有车库和仓库，二楼是餐厅和大客厅，三四层三房三卫一厅，五层要求有一个大阳台,2021-10-11,2021.10.23,任务编号：963308,30000.0,6天,青海省-玉树市-市辖区,k531286305,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【样板间】大平层样板间设计,https://task.epwk.com/964117/,820人,1人,"¥25,000",圆满完成,样板间,k1127****2,200平靠海大平层样板间设计，需要有开放式的中西厨，配色莫兰迪色系,2021-10-11,2021.10.22,任务编号：964117,25000.0,4天,四川省-成都市-市辖区,吉美艺术设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【娱乐休闲】银制品DIY手工坊做门店设计,https://task.epwk.com/963088/,383人,1人,"¥25,000",圆满完成,娱乐休闲,k9569****3,主打银制品的DIY手工坊，换了新门店需要做装修设计，要预留作品展示区、留言板等位置,2021-10-10,2021.10.21,任务编号：963088,25000.0,5天,浙江省-丽水市-市辖区,设计人花爷,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】求做一升降舞台设计,https://task.epwk.com/963947/,371人,1人,"¥4,000",圆满完成,舞台设计,k9080****3,任务要求：舞台尺寸15mx12m。上升高度：800mm，顶部载荷1500N/m2，起升速度1m/min ，要求用柔齿条传动，进行传动方案的设计及传动零件的计算和结构设计，以及舞台的整体布局设计及安装联接设计。,2021-10-10,2021.10.25,任务编号：963947,4000.0,6天,江西省-南昌市-市辖区,所见空间设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【复式设计】复式户型室内装潢设计,https://task.epwk.com/962804/,286人,1人,"¥5,000",圆满完成,复式设计,k5463****4,复式户型的楼房，需要室内的一些装饰装潢，打造比较温馨的氛围,2021-10-10,2021.10.23,任务编号：962804,5000.0,6天,湖南省-长沙市-市辖区,行者空间设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【复式设计】复式户型装修效果图,https://task.epwk.com/963928/,490人,1人,"¥2,000",圆满完成,复式设计,k5625****1,复式户型的住宅楼房，准备要装修，求效果图，然后好确定进行,2021-10-10,2021.10.20,任务编号：963928,2000.0,5天,重庆市-重庆市-市辖区,三千建筑设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】学校的舞台设计,https://task.epwk.com/961328/,349人,2人,"¥1,000",圆满完成,舞台设计,k4065****5,我们学校有一个大舞台刚建好，校长说让我们自己设计，总共花费大约在10万左右，最好是具体一点的，比如音响几个 ，什么牌子的，麦克几个什么牌子的，还有灯光什么的,2021-10-10,2021.10.19,任务编号：961328,1000.0,"3天,5天","云南省-昆明市-市辖区,湖南省-长沙市-市辖区",旗帜品牌设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】急求校园晚会的舞台设计方案,https://task.epwk.com/963949/,314人,1人,"¥1,000",圆满完成,舞台设计,k9093****5,我们学校要搞一个晚会，是一项活动的闭幕式，要装饰一下舞台，设计要突出法国风情与特点的,2021-10-10,2021.10.22,任务编号：963949,1000.0,5天,江苏省-南京市-市辖区,k435750856,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】求个性详细的婚礼舞台设计,https://task.epwk.com/963948/,323人,1人,"¥2,000",圆满完成,舞台设计,k5706****4,我要举办个酒店婚礼，想要一个温馨，个性，可行性强的婚礼舞台设计,2021-10-10,2021.10.22,任务编号：963948,2000.0,6天,北京市-北京市-市辖区,河南仟佰迦设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【自建房】自建两层半别墅,https://task.epwk.com/963305/,389人,1人,"¥20,000",圆满完成,自建房,k7614****5,风格简约大气，要求有落地窗，内附楼中楼，7室厨房8卫1餐厅1厨房2客厅,2021-10-10,2021.10.23,任务编号：963305,20000.0,5天,陕西省-咸阳市-市辖区,大王设计工作室,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【自建房】自建厂房规划,https://task.epwk.com/963304/,394人,1人,"¥25,000",圆满完成,自建房,k8265****8,大概一层面积500平方米，计划建五层，用于服装生产使用,2021-10-10,2021.10.21,任务编号：963304,25000.0,3天,湖南省-湘潭市-市辖区,餐饮店室内设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【自建房】农村自建别墅,https://task.epwk.com/963303/,1526人,1人,"¥50,000",圆满完成,自建房,k2049****6,200平已申请盖房专用地，带院子的两层半小洋房，六室8卫2厅一厨,2021-10-10,2021.10.20,任务编号：963303,50000.0,5天,江苏省-盐城市-市辖区,k467718740,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【医疗机构】医疗器械门店装修风格设计,https://task.epwk.com/964138/,202人,1人,"¥2,000",圆满完成,医疗机构,k4115****3,主营中老年人各类辅助类医疗器械，需要做整体的门店风格设计,2021-10-10,2021.10.21,任务编号：964138,2000.0,3天,山西省-太原市-市辖区,骏邦设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】室外舞台设,https://task.epwk.com/967246/,274人,1人,"¥3,000",圆满完成,舞台设计,k4548****0,一个合唱比赛，中间有石梯当合唱舞台，梯子后面会立一个LED屏幕，和树等高,2021-10-09,2021.10.21,任务编号：967246,3000.0,5天,江苏省-南京市-市辖区,天异视觉设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【自建房】自建度假屋,https://task.epwk.com/966565/,327人,1人,"¥20,000",圆满完成,自建房,k1434****6,在山里自己一个用于度假木屋，两房两卫，一厨一厅，详情细聊,2021-10-09,2021.10.18,任务编号：966565,20000.0,3天,吉林省-通化市-市辖区,雅颂设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【医疗机构】月子中心室内软装设计,https://task.epwk.com/966853/,343人,1人,"¥8,000",圆满完成,医疗机构,k4480****1,新的月子中心（独栋别墅），目前处于室内装修阶段，需要制作室内软装设计方案、效果图,2021-10-09,2021.10.18,任务编号：966853,8000.0,3天,江西省-南昌市-市辖区,瀚蓝设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【医疗机构】疗养院接待厅装修设计,https://task.epwk.com/966851/,243人,1人,"¥5,000",圆满完成,医疗机构,k1060****1,疗养院客人接待厅，主要是用于老人和家属做服务咨询使用的，需要让客户一来就有回家的感觉,2021-10-08,2021.10.20,任务编号：966851,5000.0,5天,四川省-成都市-市辖区,新简筑设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】求表演晚会的舞台设计,https://task.epwk.com/967241/,183人,1人,"¥1,000",圆满完成,舞台设计,k6758****8,是一场武术表演晚会，需要舞台设计方案和灯光效果设计,2021-10-08,2021.10.18,任务编号：967241,1000.0,4天,内蒙古-包头市-市辖区,咫尺设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【喷泉设计】要设计家庭喷泉水景,https://task.epwk.com/966846/,313人,1人,"¥5,000",圆满完成,喷泉设计,k8530****3,喷泉里相放荷花，假山上可以种上草等植物,2021-10-08,2021.10.20,任务编号：966846,5000.0,5天,江苏省-镇江市-市辖区,集简空间设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【复式设计】86平小户型复式装修设计,https://task.epwk.com/967079/,328人,1人,"¥8,000",圆满完成,复式设计,k7526****7,86平小户型复式，准备进行装修设计，要求：最好有类似案例的,2021-10-08,2021.10.21,任务编号：967079,8000.0,5天,广东省-汕头市-市辖区,k129414321,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【喷泉设计】庭院小喷泉设计,https://task.epwk.com/966839/,171人,1人,"¥5,000",圆满完成,喷泉设计,k6574****6,想在庭院中设计两小水池相互回流水系，两个水池大概60平方左右,2021-10-07,2021.10.20,任务编号：966839,5000.0,5天,贵州省-贵阳市-市辖区,银翼效果图设计表现,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【喷泉设计】鱼池中间设计个小喷泉,https://task.epwk.com/966838/,258人,1人,"¥8,000",圆满完成,喷泉设计,k9765****7,我想在院子里建一个小鱼池中间设计个小喷泉，鱼池周围栽花,2021-10-07,2021.10.17,任务编号：966838,8000.0,5天,广东省-广州市-市辖区,盛合设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【商业建筑】特色餐厅设计,https://task.epwk.com/966240/,322人,1人,"¥2,000",圆满完成,商业建筑,k3526****3,面积：121，餐厅是阿拉伯.摩洛哥风格。门头可以做立体的也可以做平面的也可以做镂空造型。夜间也要显目，吸引眼球。自由发挥。,2021-10-07,2021.10.18,任务编号：966240,2000.0,5天,山东省-潍坊市-市辖区,东舍室内设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】幼儿园文艺活动舞台设计,https://task.epwk.com/963960/,221人,1人,"¥2,000",圆满完成,舞台设计,k9095****8,幼儿园近期有个文艺汇演活动，需要一个舞台设计，要有LED屏幕的，童趣风格的装饰,2021-10-07,2021.10.20,任务编号：963960,2000.0,5天,重庆市-重庆市-市辖区,k890964452,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【舞台设计】小型圆形舞台设计,https://task.epwk.com/963961/,194人,1人,"¥2,000",圆满完成,舞台设计,k1323****1,"想要搭建一个小型的圆形舞台，直径10m,看台在舞台一侧沿舞台直径所在的直线设计成半圆形",2021-10-07,2021.10.15,任务编号：963961,2000.0,3天,江苏省-镇江市-市辖区,九毫米空间设计,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
