标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【APP界面设计】三消小游戏美术需求,https://task.epwk.com/319584/,2753人,3人,5000-10000元,圆满完成,,revofong,详情见附件。,2014-12-01,2014.12.10,任务编号：319584,5000.0,"15天,6天,5天","天津市-市辖区-河东区,黑龙江-哈尔滨市-香坊区,深圳",维迈科技,https://shop.epwk.com/89dvgojjzdl2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APP界面设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【企业官网】提供网站平面布局图 自选cms做模板 8个模板页,https://task.epwk.com/319379/,3557人,13人,1000-3000元,圆满完成,,acan2008,我方提供平面布局图。不限制cms系统。定制网页模板。cms系统功能要求：带后台管理。信息发布。支持纯图片信息 图文信息 视频信息和word等附件发布功能。首页的flash部分由我方提供。共计8个模板页面。ASP架构的cms优先考虑具体页面为psd稿文件比较大。请发送邮件到 获取。本任务昨天发过。因为昨天平面布局图没出来所以重新发过。请大家积极参与,2014-11-30,2014.12.04,任务编号：319379,1000.0,"3天,15天,9天,10天,20天,10天,7天,5天,7天,3天","江苏省-宿迁市-泗阳县,上海市-市辖区-普陀区,黑龙江-哈尔滨市-香坊区,山东省-青岛市-黄岛区,陕西省-西安市-新城区,福建省-厦门市-湖里区,陕西省-西安市-碑林区,深圳,安徽省-合肥市-蜀山区,河北省-保定市-高碑店市",mf15051004612,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,企业官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【企业官网】求购时时彩网站源码,https://task.epwk.com/319167/,2111人,1人,5000-10000元,圆满完成,,大甲,PHP   MYSQL   无加密可以正常调试另外 增加功能：1、我提供数据库表（jie_kou.sql），直接调用(表每字节后有注释)2、11选5 用户端在“前一” 至 “任选” 后增加 一个“推荐组合”选项，选择“1”中本省的未中奖方案，显示“方案编号、省份(本省)、开始投注期数、投注倍数、投注按钮”；用户点取“投注按钮”后按照用户选择的“圆角分”模式，按用户选择的倍数投注；“推荐组合”比正常投注提前30秒截止3、每期开奖号码更新后，用户购买的“推荐组合”按正常投注兑奖,2014-11-28,2014.12.04,任务编号：319167,8000.0,10天,黑龙江-哈尔滨市-呼兰区,微智科技,https://shop.epwk.com/m7d7w4gry5q8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,企业官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【企业官网】网站前端开发,https://task.epwk.com/318487/,5530人,34人,1000-3000元,圆满完成,,Ulucu,我公司需要网站前端开发，需求1：根据需求文档和ui提供的psd图完成静态页面2：完成与后端的ajax调用的前端接口3：和后端联调，实现网站功能。,2014-11-25,2014.12.23,任务编号：318487,2000.0,"10天,25天,15天,15天,15天,7天,15天,30天,15天,30天,7天","浙江省-杭州市-江干区,北京市-北京市-丰台区,福建省-厦门市-湖里区,福建省-厦门市-思明区,河北省-廊坊市-广阳区,浙江省杭州市,广东省-深圳市-宝安区,广东省-广州市-海珠区,山东省-烟台市-芝罘区,重庆市-市辖区-九龙坡区,黑龙江-哈尔滨市-呼兰区",杭州珈理敦科技有限公司,https://shop.epwk.com/omdwk0ywmdrp/,杭州珈理敦科技有限公司,出售服务,https://shop.epwk.com/omdwk0ywmdrp/chushou/,企业,七品,40分,,,杭州珈理敦科技有限公司,,APP客户端开发  Android&IOS   赠送免费1年维,价格面议,网页设计   赠送切图,价格面议,企业网站开发   赠送源码,￥800,网页前端开发   css排版 js交互 全套服务,价格面议,手机APP开发  Android&IOS   赠送免费1年维护,价格面议,APP 小图标设计   赠送源文件,"￥50
            /件",,,,,,,企业官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【企业官网】网站二次开发,https://task.epwk.com/318245/,5043人,30人,1万-2万元,圆满完成,,lzhll999,本网站二次开发总则：二次开发包括整站所有页面的美工设计（如某一个任务按钮都在内）+程序功能的实现。网站简洁大方，美工细腻漂亮，程序无BUG。具体要求见附件,2014-11-24,2015.08.03,任务编号：318245,18880.0,"45天,50天,60天,25天,7天,7天,30天,60天,10天,20天,60天,45天","安徽省-合肥市-蜀山区,河南省-洛阳市-涧西区,广东省-广州市-海珠区,山东省-烟台市-芝罘区,上海市-市辖区-卢湾区,浙江省杭州市,重庆市-市辖区-南岸区,福建省-厦门市-思明区,北京市-北京市-朝阳区,北京市-北京市-西城区,天津市-市辖区-南开区,江苏省-南京市-玄武区",合肥赋学文化传播有限公司,https://shop.epwk.com/2j5jjoye95pz/,合肥赋学文化传播有限公司,出售服务,https://shop.epwk.com/2j5jjoye95pz/chushou/,企业,三品,30分,,,合肥赋学文化传播有限公司,,网站托管与维护,"￥1800
            /月",营销型网站,"￥3180
            /件",网站设计。,"￥200
            /件",网页制作、前端开发。,"￥200
            /件",,,,,,,,,,,企业官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【小程序开发】用.NET实现网页全屏可以开机自启动打开网页要兼容JQuery,https://task.epwk.com/317871/,2407人,3人,1000元以内,圆满完成,,helloworld123,.NET开发网页全屏程序，可以开机自启动，打开网页要兼容JQuery。触摸屏上用。,2014-11-21,2014.11.23,任务编号：317871,500.0,"5天,10天,3天","上海市,广东省-深圳市-福田区,江苏省-徐州市-泉山区",上海兴盛软件,https://shop.epwk.com/7lngq86y8dmr/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【小程序开发】开发个直销结算系统,https://task.epwk.com/317222/,4165人,12人,3000-5000元,圆满完成,,mf189****9110,需要做个直销结算系统，有经验的能一周内交工请联系我。有参考网站，做成一样的即可,2014-11-19,2014.11.28,任务编号：317222,3000.0,"7天,15天,30天,10天,15天,22天,7天,30天,20天,2天,25天,1天","山东省-济南市-历下区,湖南省-长沙市-雨花区,山东省-青岛市-平度市,上海市-市辖区-徐汇区,山东省-青岛市-平度市,北京市-北京市-东城区,陕西省-西安市-未央区,河南省-郑州市-金水区,江苏省-南京市-玄武区,深圳,浙江省-宁波市-海曙区,河南省郑州市金水区",金诺网络工作室,https://shop.epwk.com/3gd2mgl6yner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【其他软件开发】基于kinect的交互演示系统开发,https://task.epwk.com/316716/,2598人,4人,5000-10000元,圆满完成,,一步步,要求短期内（15天之内）提供一款基于kinect的动态电子屏演示系统（初期可以通过与PPT互动来验证功能）效果满意可以继续合作后继任务（酬劳另算）基本动作识别就可以，比如：左手／右手平举，双臂平举，划圆，模拟放大，缩小，旋转等操作即可主要是对准确性要求较高。在有一定干扰的情况下（背后有人，准室外环境等）仍能达到90%以上的识别率(即，10次中只允许1次漏检，其余9次都正确)。2. 验收标准1.完成以上的基本功能需求。2.提交相关的源代码。3.提交相关的开发文档。4.确保在两周的工作时间内完成并提交工作成果。我们看好这个方向，希望找到有实力的开发者长期合作。有意请通过 30241095详谈细节。希望合作愉快。谢谢,2014-11-17,2015.02.02,任务编号：316716,5000.0,"15天,15天,5天,5天","天津市-市辖区-河东区,四川省-自贡市-自流井区,云南省-昆明市-西山区,深圳",维迈科技,https://shop.epwk.com/89dvgojjzdl2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他软件开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【APP界面设计】html5页面设计制作,https://task.epwk.com/316816/,2897人,7人,1000元以内,圆满完成,,创新网络,UI设计CSS+DIV html5制作,2014-11-17,2014.11.24,任务编号：316816,150.0,"2天,6天,1天,6天,7天,12天","吉林省-长春市-宽城区,湖南省-长沙市-天心区,广东省-广州市-天河区,黑龙江-哈尔滨市-香坊区,上海市-市辖区-长宁区,北京市-北京市-丰台区",庞智科技,https://shop.epwk.com/81n41p0vynp6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APP界面设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【网站UI设计】网站平面设计,https://task.epwk.com/316391/,4404人,23人,1000-3000元,圆满完成,,青年牛,项目预算 : ￥500-800寻人帮设计网站首页平面设计图，以及部份2-3级页面平面设计（共5张左右），要求简洁、大方、高端有亲和力。 设计方案满意选择后付款。温馨提醒：任务征集期间，交易双方交流可通过一品威客站内信、任务交流区联系雇主！,2014-11-14,2014.11.27,任务编号：316391,1600.0,"7天,7天,5天,5天,6天,10天,6天,7天,10天,3天","湖北省-武汉市-洪山区,上海市-市辖区-杨浦区,广东省-深圳市-宝安区,广东省-深圳市-罗湖区,湖南省-长沙市-天心区,河北省-石家庄市-裕华区,北京市-北京市-丰台区,吉林,福建省-厦门市-湖里区,河北省-邢台市-平乡县",武汉创意港,https://shop.epwk.com/2j5xovr1k5xm/,武汉创意港,出售服务,https://shop.epwk.com/2j5xovr1k5xm/chushou/,企业,五品,39分,,,武汉创意港,,,,,,,,,,,,,,,,,,,,网站UI设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【游戏策划】三国题材手机卡牌游戏剧情对话剧本策划,https://task.epwk.com/316388/,7358人,7人,5000-10000元,圆满完成,,uuCollins,三国题材的手机卡牌游戏，需要在部分关卡的战斗前后增加一些剧情对话，以增加游戏的故事性及趣味性。具体需求见附件。,2014-11-14,2014.12.18,任务编号：316388,5000.0,"10天,10天,7天,15天,14天,5天","四川省-成都市-武侯区,辽宁省-沈阳市-皇姑区,江苏省-无锡市-滨湖区,重庆市-市辖区-江北区,福建省-厦门市-思明区,深圳",张寔的店铺,https://shop.epwk.com/78n969orxnkv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏策划,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【APP开发】闹钟APP开发,https://task.epwk.com/315738/,2824人,4人,1000-3000元,圆满完成,,o5461****34831,简单的闹钟APP。实现以下功能：1、设置闹铃等闹钟基础功能2、每个闹铃对应不同的图片 铃声（随机）3、分享及收藏p.s.UI已定，只需要开发。,2014-11-11,2014.11.15,任务编号：315738,1000.0,"3天,10天,15天,60天","山东省济南,河南省-郑州市-金水区,甘肃省-兰州市-市辖区,陕西省-西安市-雁塔区",山东行星智能工作室,https://shop.epwk.com/7lngq8833dmr/,山东行星智能工作室,出售服务,https://shop.epwk.com/7lngq8833dmr/chushou/,工作室,一品,40分,,,山东行星智能工作室,,AI算法，人证（证件照）比对，人脸1:N检索比对,价格面议,短信侦探服务,价格面议,地图类应用APP,价格面议,游记类APP(迷你论坛),价格面议,桌面软件定制开发,价格面议,【Android】软件定制开发,价格面议,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【企业官网】企业期刊客户端(Android＆IOS)开发以及管理后台优化,https://task.epwk.com/315555/,3782人,20人,2万-5万元,圆满完成,,眼镜猴2013,项目主要目标在基于现有企业内部电子刊物的发布与管理系统(源码)基础上，优化管理后台和Android客户端功能，并新增实现PC端、iPhone客户端（iOS5.0以上）电子期刊已有功能，最终实现设计院企业内部用户能借助Android、iPhone手机客户端和PC客户端对企业内部发布的电子刊物的阅读以及其他操作，具体需求详见附件内容。,2014-11-10,2015.05.29,任务编号：315555,32000.0,"40天,30天,30天,1天,30天,45天,25天,50天,60天,30天,40天,20天","广东省-广州市-越秀区,浙江省-杭州市-西湖区,广东省-广州市-天河区,重庆,江西省-南昌市-青山湖区,江苏省-南京市-玄武区,福建省-厦门市-湖里区,江西省-南昌市-青山湖区,广东省-深圳市-南山区,广东省-广州市-天河区,陕西省-西安市-雁塔区,福建省-厦门市-思明区",雄鹰工作室,https://shop.epwk.com/j7n38g63o5e1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,企业官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【企业官网】APP后台管理开发,https://task.epwk.com/315451/,3104人,5人,1000元以内,圆满完成,,西安汇华教育,"我们的一款基于家长定位学生的手机APP【超级学生管家】，APP现在已经做好了，没有后台管理系统，现需要写一个APP管理后台需要后台功能：1.成员管理系统（包括注册信息/注册时间与每日注册列表、在线状态信息，成员用户详情,会员充值、续费信息，成员权限设置)2.团队通知发送.3.教育新闻发送.任务时间：一周内完成可做的请联系我索要数据库信息",2014-11-10,2014.12.05,任务编号：315451,500.0,"5天,5天,25天,30天","广东省-广州市-白云区,北京市-北京市-海淀区,天津市-市辖区-南开区,广东省-广州市-天河区",SOHO破晓开发,https://shop.epwk.com/78n96vo22nkv/,SOHO破晓开发,出售服务,https://shop.epwk.com/78n96vo22nkv/chushou/,个人,四品,67分,,,SOHO破晓开发,,,,,,,,,,,,,,,,,,,,企业官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
"【企业官网】仿制网站,集成论坛",https://task.epwk.com/315446/,3676人,19人,5000-10000元,圆满完成,,霸气外露,仿制此网站 http://www.azxjz.com/集成开源论坛 http://www.discuz.net/forum.php中、英双语网站，可注册，且统一登录，登录后可在线预约订单，后台可查询，,2014-11-10,2014.12.24,任务编号：315446,5000.0,"20天,15天,35天,30天,30天,30天,20天,5天,30天,15天,10天,30天","陕西省-西安市-雁塔区,黑龙江-哈尔滨市-市辖区,广东省-深圳市-福田区,河南省-郑州市-金水区,广东省-广州市-天河区,天津市-市辖区-南开区,北京市-北京市-海淀区,深圳,广东省-广州市-番禺区,福建省-厦门市-思明区,江苏省-宿迁市-沭阳县,重庆市-市辖区-江北区",建站之家,https://shop.epwk.com/78n96v4xonkv/,建站之家,出售服务,https://shop.epwk.com/78n96v4xonkv/chushou/,企业,五品,40分,,,建站之家,,西安网站微信app开发|高端型网站定制|展示型网站解决方案|网页设计|西安建站之家,价格面议,【创意】【特惠】网站定做|团购网站|订餐网站|平台网站|门户网站,价格面议,【创意】HTML5手机网站_HTML5企业网站_前端页面开发,价格面议,【创意】【企业建站】定制精致设计标准型企业网站,￥3000,【创意】【特价】LOGO/名片/VI设计,￥500,,,,,,,,,企业官网,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【APP开发】APP手机项目IOS和android两个版本开发,https://task.epwk.com/314672/,4260人,10人,1万-2万元,圆满完成,,流浪在合肥,首页 开启解锁赚钱(参考惠锁屏)开启消息通知(参考惠锁屏)签到有奖（一天签到一次，每签到一次奖厉多少钱） 每日一摇（后台可以设置每天能摇几次，每次奖多少钱） 邀请有奖 （邀请一个用户奖多少钱） 互动广场（后以发布一些图文，用户可以点赞和分享到新浪微博，腾讯微博，人人网，QQ ，QQ空间，微信好友，朋友圈） 赚钱 任务列表1.米乐赚推荐赚钱渠道（自己在后台添加一些应用程序给用户下载）2.有米推荐赚钱渠道SDK（SDK渠道）3.APP联盟推荐赚钱渠道SDK兑换QQ业务 支付宝 财付通 话费 实物 苹果产品 我 个人信息（图像，昵称，性别，年龄，登陆密码，交易密码，解除绑定:说明，一个号只能绑定一个硬件） 任务记录 兑换记录 推广记录 更多 意见反馈 系统公告 使用说明 检查更新 程序都分为IOS和android两个版本预算1w-2w温馨提醒：任务征集期间，交易双方交流可通过一品威客站内信、任务交流区联系雇主！,2014-11-05,2015.02.03,任务编号：314672,15000.0,"25天,100天,30天,60天,40天,30天,20天,5天","重庆市-市辖区-江北区,北京市-北京市-东城区,广东省-深圳市-南山区,陕西省-西安市-雁塔区,广东省-广州市-天河区,福建省-厦门市-湖里区,福建省-厦门市-思明区,深圳",123456789,https://shop.epwk.com/9w56egk76dv1/,123456789,出售服务,https://shop.epwk.com/9w56egk76dv1/chushou/,企业,一品,36分,,,123456789,,,,,,,,,,,,,,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
