标题,browser,字段1,价格,status
【效果图设计】商务会所装修效果图制作,224人,1人,¥42000,圆满完成
【别墅设计】商务会所外观设计,647人,1人,¥48000,圆满完成
【单身公寓设计】小区规划设计,488人,1人,¥50000,圆满完成
【店铺厂房】大型面包店店面形象设计与装修,839人,1人,¥60000,圆满完成
【酒店宾馆】某私人会所装修设计,951人,1人,¥60000,圆满完成
【施工图设计】装修效果图及施工图设计,402人,1人,¥50000,圆满完成
【软装设计】工作室软装搭配设计,894人,1人,¥40000,圆满完成
【店铺厂房】酒庄软装搭配设计,367人,1人,¥50000,圆满完成
【其他家装服务】三方一厅新房装修设计,374人,1人,¥50000,圆满完成
【效果图设计】厂房鸟瞰图2,326人,1人,¥600,圆满完成
【其他家装服务】两室一厅施工图制作,317人,1人,¥50000,圆满完成
【其他家装服务】两室一厅布局效果图设计,318人,1人,¥50000,圆满完成
【软装设计】酒店软装设计搭配,864人,1人,¥60000,圆满完成
【单身公寓设计】新开盘小区整体小区规划,643人,1人,¥60000,圆满完成
【效果图设计】仓库设计图纸,348人,1人,¥300,圆满完成
【其他家装服务】我的新房要装修,226人,1人,¥3000,圆满完成
【办公空间】120平米办公室装修,698人,1人,¥1500,圆满完成
【效果图设计】大厅和餐厅装修设计,303人,1人,¥800,圆满完成
【庭院设计】泸沽湖民宿装修效果图设计,771人,1人,¥30000,圆满完成
【单身公寓设计】幼儿园规划设计,362人,1人,¥38000,圆满完成
,,,,
【效果图设计】厂房鸟瞰图,264人,1人,¥600,圆满完成
【单身公寓设计】房屋装修设计,286人,1人,¥25000,圆满完成
【庭院设计】酒店景观设计,742人,1人,¥30000,圆满完成
【效果图设计】家居平面效果图,456人,1人,¥1600,圆满完成
【庭院设计】人视图2张,513人,1人,¥800,圆满完成
【效果图设计】家装效果图,420人,1人,¥900,圆满完成
【庭院设计】别墅区庭院景观设计,549人,1人,¥37000,圆满完成
【效果图设计】新公司办公室装修效果图设计,221人,1人,¥10000,圆满完成
【效果图设计】室外效果图,345人,1人,¥400,圆满完成
【效果图设计】生活区的设计,382人,1人,¥1400,圆满完成
【庭院设计】楼顶花园效果图设计,568人,1人,¥200,圆满完成
【软装设计】会议室设计,1022人,1人,¥4000,圆满完成
【庭院设计】乡村别墅院子设计,984人,1人,¥2000,圆满完成
【店铺厂房】10平方米店铺装修设计,350人,1人,¥300,圆满完成
【效果图设计】会议室装修效果图设计,222人,1人,¥1500,圆满完成
【效果图设计】草图大师瓷砖效果图,321人,1人,¥300,圆满完成
【效果图设计】瓷砖铺贴鸟瞰效果图制作（草图大师做,274人,1人,¥500,圆满完成
【软装设计】复式新房装修设计,667人,1人,¥40000,圆满完成
【其他家装服务】装修水电图纸,284人,1人,¥3000,圆满完成
【效果图设计】效果图一张,250人,1人,¥400,圆满完成
【效果图设计】宿舍设计,251人,1人,¥1600,圆满完成
【效果图设计】网吧装潢展示图设计尾款,612人,1人,¥150,圆满完成
【效果图设计】室外效果图,364人,1人,¥400,圆满完成
【效果图设计】别墅效果图制作一张,227人,1人,¥400,圆满完成
【单身公寓设计】家装设计-追加,402人,1人,¥100,圆满完成
【效果图设计】我需要做一个室内装修效果方案图,222人,1人,¥800,圆满完成
【橱柜定制】橱柜定制设计,1475人,1人,¥20000,圆满完成
【效果图设计】室外效果图设计,421人,1人,¥400,圆满完成
【单身公寓设计】家装设计,463人,1人,¥200,圆满完成
【单身公寓设计】家装设计,491人,1人,¥300,圆满完成
,,,,
【庭院设计】环艺设计,571人,1人,¥1500,圆满完成
【展台展厅】商场室内车展展台设计,1039人,1人,¥2000,圆满完成
【商业空间】成都电力展厅设计,834人,1人,¥3000,圆满完成
【其他建筑设计】新厂导视系统设计,393人,1人,¥8000,圆满完成
【办公空间】宿舍区空间制图,271人,1人,¥1500,圆满完成
【店铺厂房】咖啡厅装修设计,335人,1人,¥20000,圆满完成
【庭院设计】户外活动景观设计,379人,1人,¥20000,圆满完成
【其他建筑设计】龙文众创空间展板设计,350人,1人,¥1000,圆满完成
【办公空间】办公布局装修施工图,191人,1人,¥10000,圆满完成
【办公空间】办公布局装修设计,311人,1人,¥45000,圆满完成
【效果图设计】酒店大堂设计效果,254人,1人,¥29000,圆满完成
【效果图设计】施工图制作,186人,1人,¥20000,圆满完成
【效果图设计】展柜及卖场效果图设计,292人,1人,¥35000,圆满完成
【其他家装服务】二手房装修设计,411人,1人,¥22000,圆满完成
【其他家装服务】装修施工图设计,210人,1人,¥30000,圆满完成
【其他家装服务】毛坯房房屋装修,268人,1人,¥48000,圆满完成
【效果图设计】餐饮公司项目培训间设计装修效果,458人,1人,¥800,圆满完成
【施工图设计】商铺装修施工图设计,263人,1人,¥10000,圆满完成
【商业空间】商铺装修设计,1079人,1人,¥45000,圆满完成
【其他建筑设计】企业厂房形像设计,333人,1人,¥2400,圆满完成
【店铺厂房】高端美容养生会所装修设计,952人,1人,¥100000,圆满完成
【效果图设计】设计农家乐鸟瞰图,561人,1人,¥500,圆满完成
【施工图设计】培训教室整体施工图设计,265人,1人,¥3000,圆满完成
【单身公寓设计】小区房屋建筑设计,321人,1人,¥35000,圆满完成
【施工图设计】别墅方案及施工图设计,418人,1人,¥1790,圆满完成
【园林设计】景观设计追价,1111人,1人,¥1000,圆满完成
【效果图设计】别墅效果图设计,304人,1人,¥5000,圆满完成
【其他定制】私人家具制定,1067人,1人,¥20000,圆满完成
【其他家装服务】小学培训教室设计,355人,1人,¥3000,圆满完成
【橱柜定制】图书馆书柜定制,1207人,1人,¥20000,圆满完成
,,,,
【展台展厅】房地产公司展会设计,885人,1人,¥1200,圆满完成
【效果图设计】画立体图,223人,1人,¥400,圆满完成
【店铺厂房】护肤品店铺装修设计,225人,1人,¥20000,圆满完成
【其他家装服务】房屋装修,447人,1人,¥50000,圆满完成
【施工图设计】施工图设计,307人,1人,¥1000,圆满完成
【效果图设计】设计两幅文体广场鸟瞰图,420人,1人,¥1500,圆满完成
【其他建筑设计】300平组培室整体3D近景制作,627人,1人,¥800,圆满完成
【橱柜定制】定制橱柜设计,1283人,1人,¥30000,圆满完成
【其他家装服务】毛坯房装修设计,529人,1人,¥800,圆满完成
【效果图设计】阳台效果图设计制作,365人,1人,¥300,圆满完成
【施工图设计】自建房施工图设计,237人,1人,¥25000,圆满完成
【效果图设计】效果图制作,235人,1人,¥500,圆满完成
【办公空间】办公室规划,374人,1人,¥1200,圆满完成
【施工图设计】农村自建房设计（布局图、效果图、施工图）,699人,1人,¥1000,圆满完成
【店铺厂房】主题烤肉吧装修设计,340人,1人,¥25000,圆满完成
【效果图设计】制作一套别墅效果图,276人,1人,¥5000,圆满完成
【单身公寓设计】度假山庄建筑设计及效果图,369人,1人,¥42000,圆满完成
【效果图设计】工业风效果图修改,203人,1人,¥100,圆满完成
【施工图设计】烘焙教室施工图设计,372人,1人,¥25000,圆满完成
【庭院设计】cad制图,974人,1人,¥150,圆满完成
【办公空间】兵马桶国际商业SI,213人,1人,¥18000,圆满完成
【施工图设计】房子重装施工图设计,402人,1人,¥25000,圆满完成
【新房装修】卧室效果图,211人,1人,¥300,圆满完成
【效果图设计】迷你楼中楼效果图设计制作,225人,1人,¥300,圆满完成
【效果图设计】效果图,201人,1人,¥300,圆满完成
【效果图设计】瓷砖地面铺贴效果图,216人,1人,¥200,圆满完成
【店铺厂房】万达泰国餐厅设计,430人,1人,¥7500,圆满完成
【展台展厅】户外活动舞台设计4月10号用,981人,1人,¥5000,圆满完成
【软装设计】整体衣柜设计定制,686人,1人,¥30000,圆满完成
【单身公寓设计】阳光房设计,259人,1人,¥400,圆满完成
,,,,
【效果图设计】客厅效果图,238人,1人,¥300,圆满完成
【效果图设计】现代简约客厅效果图设计制作,293人,1人,¥100,圆满完成
【效果图设计】迷你楼中楼效果图设计制作,269人,1人,¥100,圆满完成
【新房装修】现代卧室效果图,177人,1人,¥1000,圆满完成
【效果图设计】英德xxx有机红茶形象店效果图设计,475人,1人,¥2100,圆满完成
【效果图设计】效果图制作设计,206人,1人,¥100,圆满完成
【其他家装服务】自建房外观设计,260人,1人,¥30000,圆满完成
【效果图设计】商业街效果图设计,399人,1人,¥1600,圆满完成
【庭院设计】商务别墅庭院景观设计,461人,1人,¥28000,圆满完成
【效果图设计】商务别墅效果图制作,190人,1人,¥25000,圆满完成
【别墅设计】商务别墅装修设计,552人,1人,¥48000,圆满完成
【施工图设计】商务别墅施工图设计,374人,1人,¥49000,圆满完成
【商业空间】主题乐园创意设计,917人,1人,¥22000,圆满完成
【店铺厂房】餐厅装修设计,364人,1人,¥44000,圆满完成
【展台展厅】上海慕尼黑展会设计,1038人,1人,¥36000,圆满完成
【酒店宾馆】台球会所装修设计,645人,1人,¥48000,圆满完成
【单身公寓设计】自建房外观设计,397人,1人,¥30000,圆满完成
【施工图设计】小商场布局施工图,370人,1人,¥30000,圆满完成
【施工图设计】设计一套别墅施工图,202人,1人,¥500,圆满完成
【效果图设计】优化处理一套别墅效果图,238人,1人,¥5000,圆满完成
【施工图设计】新房装修施工图设计,252人,1人,¥30000,圆满完成
【办公空间】宿舍空间设计,737人,1人,¥1100,圆满完成
【店铺厂房】茶馆装修设计,249人,1人,¥30000,圆满完成
【别墅设计】别墅室内装修设计2,563人,1人,¥40000,圆满完成
【单身公寓设计】三居室设计,349人,1人,¥1000,圆满完成
【单身公寓设计】三居室设计,310人,1人,¥1000,圆满完成
【单身公寓设计】三居室设计,670人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,299人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,455人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,269人,1人,¥6000,圆满完成
,,,,
【办公空间】办公大楼设计装修,219人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,248人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,236人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,187人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,288人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,228人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,224人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,224人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,290人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,216人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,371人,1人,¥1000,圆满完成
【办公空间】办公大楼设计装修,330人,1人,¥1000,圆满完成
【办公空间】办公大楼设计,206人,1人,¥1000,圆满完成
【办公空间】办公大楼设计,470人,1人,¥1000,圆满完成
【办公空间】办公大楼设计,276人,1人,¥1000,圆满完成
【商业空间】茶叶店装修设计,927人,1人,¥40000,圆满完成
【办公空间】会议厅效果图设计,267人,1人,¥26000,圆满完成
【办公空间】办公室食堂效果图设计,298人,1人,¥24000,圆满完成
【效果图设计】8张室内效果图制作毕业设计,310人,1人,¥500,圆满完成
【办公空间】新厂区办公规划装修设计,298人,1人,¥19978,圆满完成
【办公空间】商城办公商铺装修,237人,1人,¥12000,圆满完成
【单身公寓设计】4层楼房屋建筑设计,379人,1人,¥12000,圆满完成
【效果图设计】室内房屋装修效果图纸设计,287人,1人,¥1500,圆满完成
【其他家装服务】旅游区观景房外观设计,315人,1人,¥45000,圆满完成
【办公空间】宿舍区的装修设计,298人,1人,¥800,圆满完成
【单身公寓设计】200平方房屋现代简约设计,305人,1人,¥500,圆满完成
【店铺厂房】主题餐厅装修设计,315人,1人,¥45000,圆满完成
【效果图设计】餐饮空间设计,620人,1人,¥200,圆满完成
【商业空间】商场效果图制作,826人,1人,¥45000,圆满完成
【其他家装服务】复式新房装修设计,281人,1人,¥45000,圆满完成
,,,,
【新房装修】楼顶阳台效果图设计,432人,1人,¥200,圆满完成
【别墅设计】别墅室内装修设计,722人,1人,¥45000,圆满完成
【店铺厂房】整个店铺的装修,230人,1人,¥10500,圆满完成
【软装设计】教学楼大厅走廊设计,888人,1人,¥1400,圆满完成
【其他家装服务】效果图,296人,1人,¥400,圆满完成
【施工图设计】小型家庭别墅施工图设计,439人,1人,¥40000,圆满完成
【展台展厅】电梯展厅,1013人,1人,¥900,圆满完成
【施工图设计】职校教室装修小班设计,361人,1人,¥7600,圆满完成
【其他建筑设计】max建筑模型展uv,723人,1人,¥350,圆满完成
【展台展厅】服装秀展台现场布置设计2,854人,1人,¥40000,圆满完成
【效果图设计】窗帘布景站台样式设计,324人,1人,¥38000,圆满完成
【别墅设计】别墅室内设计,499人,1人,¥29000,圆满完成
【智能家居系統】家庭影音室设计,855人,1人,¥40000,圆满完成
【衣柜定制】整体衣柜设计,1631人,1人,¥30000,圆满完成
【单身公寓设计】商业街规划设计,521人,1人,¥48000,圆满完成
【店铺厂房】KTV吧台走廊设计,362人,1人,¥1200,圆满完成
【展台展厅】服装秀展台现场布置设计,1404人,1人,¥40000,圆满完成
【单身公寓设计】欧式风格建筑装修设计,482人,1人,¥48000,圆满完成
【其他家装服务】新房子创意制定装修设计,261人,1人,¥40000,圆满完成
【店铺厂房】油漆装潢店面装修设计（共两层）,294人,1人,¥32000,圆满完成
【店铺厂房】茶餐厅装修设计,257人,1人,¥40000,圆满完成
【橱柜定制】金牌定制整套橱柜设计,1556人,1人,¥48000,圆满完成
【庭院设计】庭院景观效果图制作,433人,1人,¥15000,圆满完成
【效果图设计】小洋楼装修效果图制作,286人,1人,¥20000,圆满完成
【橱柜定制】定制一系列橱柜设计,1054人,1人,¥15000,圆满完成
【办公空间】办公室整体设计2,242人,1人,¥18000,圆满完成
【办公空间】办公室整体设计,241人,1人,¥10000,圆满完成
【店铺厂房】主题包厢软装设计2,188人,1人,¥13000,圆满完成
【施工图设计】套房家装施工图设计,352人,1人,¥200,圆满完成
【效果图设计】家装客厅、餐厅空间效果图设计制作2,231人,1人,¥300,圆满完成
,,,,
【效果图设计】家装客厅、餐厅空间效果图设计制作,178人,1人,¥300,圆满完成
【店铺厂房】店面改造装修设计,266人,1人,¥600,圆满完成
【单身公寓设计】私人家具制定,256人,1人,¥30000,圆满完成
【单身公寓设计】小区活动中心规划设计,339人,1人,¥49000,圆满完成
【软装设计】艺术中心文化墙设计,759人,1人,¥34000,圆满完成
【展台展厅】展会创意结构设计及现场搭建,1187人,1人,¥46000,圆满完成
【办公空间】办公区创意设计,404人,1人,¥35000,圆满完成
【商业空间】卖场布局效果图,966人,1人,¥36000,圆满完成
【效果图设计】针对原先设计的效果图进行修改调整,349人,1人,¥400,圆满完成
【庭院设计】高端小区庭院景观设计二期,816人,1人,¥30000,圆满完成
【庭院设计】高端小区庭院景观设计,688人,1人,¥45000,圆满完成
【效果图设计】室内设计,247人,1人,¥5000,圆满完成
【软装设计】振环企业形象墙设计,376人,1人,¥13300,圆满完成
【其他家装服务】新房装修,327人,1人,¥1500,圆满完成
【效果图设计】企业超市空间效果图制作与设计,206人,1人,¥300,圆满完成
【效果图设计】办公楼电梯厅空间效果图制作与设计,303人,1人,¥200,圆满完成
【效果图设计】调解室空间效果图制作与设计,162人,1人,¥200,圆满完成
【效果图设计】俱乐部空间效果图制作与设计,252人,1人,¥200,圆满完成
【酒店宾馆】主题会所装修设计,921人,1人,¥49000,圆满完成
【店铺厂房】主题餐厅设计,705人,1人,¥38000,圆满完成
【店铺厂房】健身器材店面装修,231人,1人,¥42000,圆满完成
【店铺厂房】中医馆装修设计,572人,1人,¥38000,圆满完成
【店铺厂房】茶餐厅装修设计,523人,1人,¥45000,圆满完成
【店铺厂房】酒吧型聚会空间设计,557人,1人,¥40000,圆满完成
【店铺厂房】主题冰激淋店铺装修,441人,1人,¥48000,圆满完成
【施工图设计】186平方复式设计,321人,1人,¥102,圆满完成
【效果图设计】企业家俱乐部会所空间效果图设计与制作,152人,1人,¥100,圆满完成
【效果图设计】调解室效果图设计与制作,217人,1人,¥100,圆满完成
【别墅设计】复式装修,488人,1人,¥8800,圆满完成
【别墅设计】复式装修,375人,1人,¥8800,圆满完成
,,,,
【效果图设计】办公楼电梯厅效果图制作设计,267人,1人,¥100,圆满完成
【单身公寓设计】主题包厢软装设计,365人,1人,¥18000,圆满完成
【其他家装服务】酒吧吧台设计,344人,1人,¥12000,圆满完成
【店铺厂房】商业街建筑设计,457人,1人,¥2700,圆满完成
【其他家装服务】800平办公室装修,457人,1人,¥3000,圆满完成
【店铺厂房】密室逃脱主题设计,1600人,1人,¥39000,圆满完成
【商业空间】商业中心办公楼设计（二）,709人,1人,¥30000,圆满完成
【商业空间】商业中心办公楼设计,835人,1人,¥50000,圆满完成
【展台展厅】动漫展厅设计,1568人,1人,¥40000,圆满完成
【庭院设计】空中花园清吧设计,545人,1人,¥30000,圆满完成
【其他定制】定制家具设计,1843人,1人,¥48000,圆满完成
【效果图设计】办公室改造效果图制作,322人,1人,¥38000,圆满完成
【软装设计】活动会场背景墙,619人,1人,¥300,圆满完成
【店铺厂房】茶馆创意装修,448人,1人,¥50000,圆满完成
【其他家装服务】复式定制装修设计,328人,1人,¥50000,圆满完成
【其他家装服务】自建房改造装修,415人,1人,¥30000,圆满完成
【单身公寓设计】海边小区景观设计,601人,1人,¥50000,圆满完成
【庭院设计】小区景观绿化方案设计,507人,1人,¥40000,圆满完成
【其他家装服务】自家室内外别墅装修设计,389人,1人,¥1000,圆满完成
【单身公寓设计】家装效果图,643人,1人,¥400,圆满完成
【办公空间】装修设计,321人,1人,¥4800,圆满完成
【效果图设计】装修效果图,412人,1人,¥4900,圆满完成
【软装设计】宣传文化中心展厅软装设计,752人,1人,¥500,圆满完成
【单身公寓设计】家装设计,720人,1人,¥400,圆满完成
【效果图设计】历史名人馆设计,807人,1人,¥2800,圆满完成
【办公空间】门店装修设计,222人,1人,¥4980,圆满完成
【施工图设计】修理厂仓库设计,614人,1人,¥50000,圆满完成
【效果图设计】家装效果图设计,468人,1人,¥400,圆满完成
【办公空间】办公室定制设计,335人,1人,¥37000,圆满完成
【店铺厂房】培训中心布局设计,270人,1人,¥22000,圆满完成
,,,,
【软装设计】软装搭配整体设计(2),498人,1人,¥35000,圆满完成
【软装设计】手绘墙设计,856人,1人,¥5000,圆满完成
【效果图设计】自建房布局设计,290人,1人,¥25000,圆满完成
【施工图设计】自建房施工图设计,353人,1人,¥28000,圆满完成
【软装设计】农产品标志及名片，形象墙、工作证,319人,1人,¥5000,圆满完成
【软装设计】软装搭配整体设计,610人,1人,¥33000,圆满完成
【商业空间】品牌专柜布局设计,622人,1人,¥25000,圆满完成
【其他家装服务】老房子改造设计,553人,1人,¥43000,圆满完成
【店铺厂房】主题餐吧装修设计,225人,1人,¥40000,圆满完成
【其他家装服务】基于微信平台的互联网产品二次开发BUG修复,172人,1人,¥20000,圆满完成
【其他家装服务】基于微信平台的互联网产品二次开发,214人,1人,¥41000,圆满完成
【其他家装服务】自建房装修图设计,281人,1人,¥6000,圆满完成
【衣柜定制】定制衣柜设计,1050人,1人,¥10000,圆满完成
【单身公寓设计】新房整体设计,399人,1人,¥40000,圆满完成
【单身公寓设计】民宅外观改造设计,512人,1人,¥35000,圆满完成
【其他建筑设计】春季新品样板设计,452人,1人,¥35000,圆满完成
【其他家装服务】自建房整体设计,216人,1人,¥30000,圆满完成
【办公空间】商务办公室装修设计 第二期,308人,1人,¥30000,圆满完成
【其他建筑设计】全景360度3D建模,700人,1人,¥2500,圆满完成
【其他建筑设计】办公楼3d模型制作,996人,1人,¥45000,圆满完成
【商业空间】展柜创意设计,994人,1人,¥43000,圆满完成
【办公空间】商务办公室装修设计,296人,1人,¥20000,圆满完成
【庭院设计】小区花园规划设计,666人,1人,¥35000,圆满完成
【其他建筑设计】酒店大堂雕塑设计,763人,1人,¥40000,圆满完成
【单身公寓设计】小区健身活动中心规划设计,529人,1人,¥40000,圆满完成
【别墅设计】商务别墅布局设计,1395人,1人,¥65000,圆满完成
【软装设计】室内装修软装搭配,713人,1人,¥17000,圆满完成
【庭院设计】别墅庭院景观设计,401人,1人,¥30000,圆满完成
【其他家装服务】效果图设计,295人,1人,¥5000,圆满完成
【其他家装服务】120平米装修设计,303人,1人,¥35000,圆满完成
,,,,
【单身公寓设计】整体家装私人定制设计,309人,1人,¥30000,圆满完成
【效果图设计】咖啡厅室内风格设计尾款,240人,1人,¥3000,圆满完成
【效果图设计】书屋装修效果图制作尾款,220人,1人,¥7000,圆满完成
【店铺厂房】奶茶店店面设计装修,272人,1人,¥9000,圆满完成
【效果图设计】书屋装修效果图制作,188人,1人,¥12000,圆满完成
【效果图设计】咖啡厅室内风格设计2,185人,1人,¥7000,圆满完成
【效果图设计】咖啡厅室内风格设计,225人,1人,¥10000,圆满完成
【庭院设计】别墅软装设计尾款,407人,1人,¥4000,圆满完成
【庭院设计】别墅软装设计,400人,1人,¥20000,圆满完成
【新房装修】室内橱柜设计尾款,145人,1人,¥12000,圆满完成
【新房装修】室内橱柜设计第二期,170人,1人,¥20000,圆满完成
【新房装修】室内橱柜设计,500人,1人,¥35000,圆满完成
【软装设计】设计形象墙,214人,1人,¥330,圆满完成
【效果图设计】制作室内三房二厅二卫效果图,453人,1人,¥1000,圆满完成
【单身公寓设计】欧式家装设计,610人,1人,¥5450,圆满完成
【单身公寓设计】民居设计,812人,1人,¥3000,圆满完成
【其他建筑设计】3D模型设计第一阶段,417人,1人,¥14928,圆满完成
【软装设计】家具形象墙设计,435人,1人,¥4000,圆满完成
【其他家装服务】室内装修设计,442人,1人,¥50000,圆满完成
【效果图设计】办公室简约风格效果图,389人,1人,¥800,圆满完成
【园林设计】滨河景观设施设计,1043人,1人,¥500,圆满完成
【办公空间】办公室室内装饰设计以及施工,588人,1人,¥40000,圆满完成
【办公空间】美容美发店设计装修,283人,1人,¥6000,圆满完成
【软装设计】贸易公司标志及形象墙,282人,1人,¥5000,圆满完成
【其他家装服务】小型健身房单元设计,602人,1人,¥500,圆满完成
【园林设计】教学楼广场效果图制作,1265人,1人,¥500,圆满完成
【单身公寓设计】别墅效果图四张,459人,1人,¥960,圆满完成
【其他家装服务】网店装修,559人,1人,¥500,圆满完成
【新房装修】浴室图片,287人,1人,¥18000,圆满完成
【软装设计】家庭电视墙设计,933人,1人,¥100,圆满完成
,,,,
【衣柜定制】旧房衣柜设计,1579人,1人,¥2000,圆满完成
【别墅设计】商务别墅设计第二期,558人,1人,¥27000,圆满完成
【单身公寓设计】小区运动馆设计,628人,1人,¥25000,圆满完成
【其他家装服务】别墅装修设计,381人,1人,¥32000,圆满完成
【效果图设计】新古典风格,183人,1人,¥400,圆满完成
【店铺厂房】蛋糕烘焙店装修设计,640人,1人,¥16000,圆满完成
【商业空间】店面装修改造,1171人,1人,¥29000,圆满完成
【展台展厅】大型电子展企业设计,859人,1人,¥31800,圆满完成
【别墅设计】商务别墅装修设计（初稿）,487人,1人,¥29000,圆满完成
【办公空间】董事长办公室及接待厅装修设计,635人,1人,¥18000,圆满完成
【其他建筑设计】芜湖时代广场购物中心效果图,449人,1人,¥4000,圆满完成
【其他建筑设计】南京城交院道路景观,405人,1人,¥2400,圆满完成
【商业空间】闯关儿童主题乐园装修设计,851人,1人,¥37000,圆满完成
【展台展厅】秋冬服装秀T台设计,794人,1人,¥33000,圆满完成
【办公空间】影视厅会议室装修设计,291人,1人,¥18800,圆满完成
【别墅设计】度假村餐厅装修设计,545人,1人,¥15000,圆满完成
【店铺厂房】类似百安居的家居商铺装修设计效果图,371人,1人,¥20000,圆满完成
【其他家装服务】外加店铺首页海报,563人,1人,¥90,圆满完成
【其他家装服务】店铺首页设计 C店 天猫商城装修 淘宝网店装修（高端定制）,586人,1人,¥3890,圆满完成
【庭院设计】度假村花园设计,407人,1人,¥20000,圆满完成
【其他家装服务】古宅改造度假村（定金）,233人,1人,¥20000,圆满完成
【其他定制】家用吧台及影视厅装修设计,1021人,1人,¥33800,圆满完成
【办公空间】办公室创意装修设计三维效果,361人,1人,¥8800,圆满完成
【展台展厅】商场展会设计,1019人,1人,¥30000,圆满完成
【别墅设计】苏州金科王府高层装饰装修,599人,1人,¥10000,圆满完成
【办公空间】办公室装修设计后期,217人,1人,¥10000,圆满完成
【酒店宾馆】SPA会所装修设计,911人,1人,¥60000,圆满完成
【酒店宾馆】高端会所装修设计,813人,1人,¥60000,圆满完成
【商业空间】高端商场二期的设计图，效果图，施工图制作（2）,905人,1人,¥60000,圆满完成
【办公空间】办公室装修设计,250人,1人,¥14000,圆满完成
,,,,
【展台展厅】展柜展会设计三维效果图,943人,1人,¥39000,圆满完成
【效果图设计】酒柜效果图设计,431人,1人,¥6700,圆满完成
【商业空间】商场的设计图，效果图，施工图制作（1）,800人,1人,¥32000,圆满完成
【单身公寓设计】小区老年活动中心设计（2）,519人,1人,¥35000,圆满完成
【庭院设计】会所庭院景观设计,382人,1人,¥26908,圆满完成
【办公空间】办公室创意装修设计,410人,1人,¥28000,圆满完成
【酒店宾馆】特色民宿主题房间装修设计（2）,748人,1人,¥31000,圆满完成
【其他家装服务】新房装修方案,259人,1人,¥36000,圆满完成
【单身公寓设计】小区老年活动中心设计效果图（1）,309人,1人,¥20000,圆满完成
【单身公寓设计】电视墙及整体衣柜设计效果图,390人,1人,¥12000,圆满完成
【单身公寓设计】电视墙及整体衣柜设计效果图,306人,1人,¥18000,圆满完成
【酒店宾馆】特色民宿主题房间装修设计,603人,1人,¥44000,圆满完成
【店铺厂房】西式餐吧装修设计,531人,1人,¥46000,圆满完成
【商业空间】商场品牌集合店及整体风格设计,1002人,1人,¥20000,圆满完成
【展台展厅】珠宝展柜效果图设计,735人,1人,¥15000,圆满完成
【单身公寓设计】中式家装设计,444人,1人,¥6000,圆满完成
【其他家装服务】127平米房屋一套室内装潢设计,372人,1人,¥47000,圆满完成
【店铺厂房】生态农产品专卖店室内、室外效果图设计尾款,708人,1人,¥20000,圆满完成
【办公空间】珠宝商铺装修设计,654人,1人,¥40000,圆满完成
【酒店宾馆】复古商务主题酒店整体装修设计,685人,1人,¥47000,圆满完成
【店铺厂房】美容spa总店装修（追加）,546人,1人,¥30000,圆满完成
【店铺厂房】美容spa总店装修（后期）,595人,1人,¥45000,圆满完成
【店铺厂房】美容spa总店装修（前期）,700人,1人,¥55000,圆满完成
【办公空间】商场的设计图，效果图，施工图制作,361人,1人,¥33000,圆满完成
【其他家装服务】复式公寓简单设计,238人,1人,¥19000,圆满完成
【店铺厂房】高档美容店装修设计(后期),477人,1人,¥30000,圆满完成
【店铺厂房】高档美容店装修设计（前期）,392人,1人,¥32000,圆满完成
【办公空间】中式茶坊装修设计,445人,1人,¥50000,圆满完成
【办公空间】办公室简单设计,342人,1人,¥10000,圆满完成
【其他家装服务】卫浴简单改造设计,255人,1人,¥5000,圆满完成
,,,,
【软装设计】客厅电视墙及壁柜设计,802人,1人,¥6000,圆满完成
【酒店宾馆】售楼中心附属贵宾会所设计,437人,1人,¥19000,圆满完成
【酒店宾馆】宾馆设计及改造,536人,1人,¥40000,圆满完成
【别墅设计】情侣度假酒店装修设计（后期）,509人,1人,¥27000,圆满完成
【别墅设计】情侣度假酒店装修设计(前期),438人,1人,¥30000,圆满完成
【商业空间】创意空间设计,832人,1人,¥26000,圆满完成
【办公空间】影楼装修设计（3）,241人,1人,¥15000,圆满完成
【商业空间】特色主题餐吧设计,909人,1人,¥35000,圆满完成
【办公空间】售楼中心装修设计,243人,1人,¥26000,圆满完成
【效果图设计】生态农产品专卖店室内、室外效果图设计,1151人,1人,¥30000,圆满完成
【展台展厅】室外啤酒花园的设计,1095人,1人,¥26920,圆满完成
【其他家装服务】新房装修设计,304人,1人,¥12500,圆满完成
【商业空间】儿童主题商业场所设计,585人,1人,¥26000,圆满完成
【施工图设计】京东手机商城效果图,403人,1人,¥500,圆满完成
【店铺厂房】影楼装修设计（2）,336人,1人,¥12500,圆满完成
【店铺厂房】影楼装修设计,309人,1人,¥24000,圆满完成
