标题,browser,字段1,价格,status
【营销推广软文】公众号代运营,217人,1人,¥400,圆满完成
【营销推广软文】营销软文写作,261人,1人,¥800,圆满完成
【营销推广软文】公众号代运营,292人,1人,¥400,圆满完成
【营销推广软文】宣传文案撰写,275人,1人,¥400,圆满完成
【营销推广软文】公众号代运营,352人,1人,¥1200,圆满完成
【宣传策划】活动策划,140人,1人,¥800,圆满完成
【宣传策划】公司简介,139人,1人,¥500,圆满完成
【宣传策划】活动策划,120人,1人,¥800,圆满完成
【宣传策划】品牌故事,87人,1人,¥600,圆满完成
【宣传策划】品牌全案,127人,1人,¥2700,圆满完成
【宣传策划】全网整合营销,88人,1人,¥280,圆满完成
【宣传策划】商业计划书,255人,1人,¥2300,圆满完成
【营销推广软文】宣传文案写作,276人,1人,¥100,圆满完成
【营销推广软文】公众号代运营,257人,1人,¥100,圆满完成
【营销推广软文】品牌故事写作,267人,1人,¥100,圆满完成
【营销推广软文】公众号代运营,228人,1人,¥100,圆满完成
【营销推广软文】公众号代运营,353人,1人,¥800,圆满完成
【营销推广软文】营销软文写作,321人,1人,¥100,圆满完成
【营销推广软文】公众号代运营,293人,1人,¥400,圆满完成
【营销推广软文】宣传文案撰写,250人,1人,¥100,圆满完成
【营销推广软文】公众号代运营,210人,1人,¥400,圆满完成
【宣传策划】商业计划书PPT,162人,1人,¥2500,圆满完成
【营销推广软文】公众号代运营,333人,1人,¥1600,圆满完成
【营销推广软文】品牌文案撰写,437人,1人,¥1500,圆满完成
,,,,
【营销推广软文】公众号代运营,453人,1人,¥2200,圆满完成
【营销推广软文】小红书软文写作,462人,1人,¥2600,圆满完成
【营销推广软文】公众号代运营,122人,1人,¥400,圆满完成
【营销推广软文】微信代运营,298人,1人,¥3400,圆满完成
【营销推广软文】小红书软文写作,194人,1人,¥800,圆满完成
【营销推广软文】微信代运营,277人,1人,¥2400,圆满完成
【营销推广软文】营销软文写作,284人,1人,¥2600,圆满完成
【营销推广软文】公众号代运营,278人,1人,¥2000,圆满完成
【宣传策划】HQ,911人,1人,¥10000,圆满完成
【营销推广软文】文案策划,360人,1人,¥2987,圆满完成
【营销推广软文】营销软文写作,310人,1人,¥1600,圆满完成
【营销推广软文】公众号代运营,324人,1人,¥2200,圆满完成
【营销推广软文】营销软文写作,282人,1人,¥3000,圆满完成
【营销推广软文】公众号代运营,254人,1人,¥2400,圆满完成
【营销推广软文】品牌故事写作,188人,1人,¥400,圆满完成
【营销推广软文】公众号代运营,330人,1人,¥2600,圆满完成
【营销推广软文】公众号代运营,270人,1人,¥2200,圆满完成
【宣传策划】品牌全案,118人,1人,¥1900,圆满完成
【宣传策划】品牌全案,148人,1人,¥2500,圆满完成
【宣传策划】全网整合营销,99人,1人,¥2300,圆满完成
【宣传策划】商业计划书,135人,1人,¥2300,圆满完成
【营销推广软文】软文写作,528人,1人,¥1000,圆满完成
【营销推广软文】订阅号代运营,322人,1人,¥2400,圆满完成
【营销推广软文】营销软文写作,312人,1人,¥1200,圆满完成
【营销推广软文】公众号代运营,343人,1人,¥2400,圆满完成
【营销推广软文】营销软文写作,335人,1人,¥1200,圆满完成
【营销推广软文】微信代运营,286人,1人,¥1600,圆满完成
【营销推广软文】营销软文写作,390人,1人,¥1600,圆满完成
【营销推广软文】微信代运营,179人,1人,¥2400,圆满完成
【营销推广软文】营销软文写作,171人,1人,¥1200,圆满完成
,,,,
【营销推广软文】微信代运营,137人,1人,¥2600,圆满完成
【营销推广软文】营销软文写作,113人,1人,¥1500,圆满完成
【营销推广软文】订阅号代运营,148人,1人,¥3500,圆满完成
【营销推广软文】营销软文写作,143人,1人,¥1100,圆满完成
【营销推广软文】公众号代运营,137人,1人,¥2500,圆满完成
【营销推广软文】营销软文写作,119人,1人,¥2400,圆满完成
【营销推广软文】公众号代运营,111人,1人,¥1200,圆满完成
【宣传策划】商业计划书,97人,1人,¥2300,圆满完成
【宣传策划】商业计划书,115人,1人,¥3300,圆满完成
【宣传策划】全网整合营销,157人,1人,¥5800,圆满完成
【宣传策划】商业计划书,93人,1人,¥4200,圆满完成
【产品卖点】详情页文案写作,359人,1人,¥1200,圆满完成
【营销推广软文】订阅号代运营,165人,1人,¥2200,圆满完成
【营销推广软文】营销软文写作,105人,1人,¥1200,圆满完成
【营销推广软文】订阅号代运营,128人,1人,¥2400,圆满完成
【营销推广软文】营销软文写作,121人,1人,¥2000,圆满完成
【营销推广软文】公众号代运营,104人,1人,¥2400,圆满完成
【营销推广软文】营销软文写作,129人,1人,¥1600,圆满完成
【营销推广软文】公众号代运营,109人,1人,¥2600,圆满完成
【宣传策划】全网整合营销,137人,1人,¥3200,圆满完成
【宣传策划】全网整合营销,83人,1人,¥2800,圆满完成
【宣传策划】活动策划,167人,1人,¥2300,圆满完成
【宣传策划】商业计划书PPT,290人,1人,¥2300,圆满完成
【营销推广软文】公众号代运营,106人,1人,¥400,圆满完成
【营销推广软文】营销软文写作,177人,1人,¥2200,圆满完成
【营销推广软文】公众号代运营,132人,1人,¥2800,圆满完成
【营销推广软文】营销软文写作,95人,1人,¥2400,圆满完成
【营销推广软文】公众号代运营,252人,1人,¥1500,圆满完成
【宣传策划】HQ公众号,741人,1人,¥10000,圆满完成
【营销推广软文】营销软文写作,146人,1人,¥1800,圆满完成
,,,,
【营销推广软文】公众号微信推文,201人,1人,¥2200,圆满完成
【营销推广软文】食品微信推文,515人,1人,¥2400,圆满完成
【营销推广软文】软文写作,151人,1人,¥2600,圆满完成
【营销推广软文】软文写作,196人,1人,¥2600,圆满完成
【营销推广软文】营销软文写作,188人,1人,¥1500,圆满完成
【营销推广软文】公众号代运营,135人,1人,¥2400,圆满完成
【宣传策划】整合营销,124人,1人,¥2800,圆满完成
【宣传策划】品牌全案吧b,109人,1人,¥2900,圆满完成
【宣传策划】商业计划书PPT,129人,1人,¥2300,圆满完成
【营销推广软文】软文写作,195人,1人,¥1600,圆满完成
【营销推广软文】软文写作,182人,1人,¥1200,圆满完成
【营销推广软文】微信代运营,204人,1人,¥2400,圆满完成
【宣传策划】陕西小面开业策划,159人,1人,¥1800,圆满完成
【宣传策划】米粉开业活动策划,183人,1人,¥2100,圆满完成
【宣传策划】商业计划书PPT招商+招商策划,183人,1人,¥5600,圆满完成
【宣传策划】养生店开业活动策划,178人,1人,¥1600,圆满完成
【宣传策划】商业计划书PPT招商,157人,1人,¥3200,圆满完成
【宣传策划】品牌全案C套餐,153人,1人,¥7400,圆满完成
【宣传策划】商业计划书PPT融,122人,1人,¥3600,圆满完成
【宣传策划】品牌全案撰写,93人,1人,¥2800,圆满完成
【宣传策划】门店活动策划案,153人,1人,¥3200,圆满完成
【宣传策划】商业计划书PPT,119人,1人,¥3500,圆满完成
【商业提案】商业计划书之作,558人,1人,¥3000,圆满完成
【营销推广软文】商业计划书招商文件,622人,1人,¥1700,圆满完成
【商业提案】商业策划融资BP,353人,1人,¥5000,圆满完成
【商业提案】品牌全案策划,367人,1人,¥6000,圆满完成
【商业提案】年会策划bp,396人,1人,¥6000,圆满完成
【商业提案】招商企划书,483人,1人,¥5000,圆满完成
【商业提案】商业计划书,414人,1人,¥3000,圆满完成
【商业提案】年会策划案,483人,1人,¥3000,圆满完成
,,,,
【商业提案】商业计划书,410人,1人,¥4000,圆满完成
【商业提案】商业策划融资BP,376人,1人,¥4000,圆满完成
【商业提案】路演PPT项目书,389人,1人,¥3000,圆满完成
【商业提案】招商创业融资计划书,429人,1人,¥6000,圆满完成
【商业提案】商业计划书,301人,1人,¥5000,圆满完成
【商业提案】商业策划融资BP,10838人,1人,¥5000,圆满完成
【商业提案】年会企业策划案,403人,1人,¥4000,圆满完成
【商业提案】路演PPT项目,303人,1人,¥6000,圆满完成
【商业提案】招商创业融资计划书,345人,1人,¥5000,圆满完成
【商业提案】商业计划书,285人,1人,¥5000,圆满完成
【商业提案】商业计划书,416人,1人,¥6000,圆满完成
【商业提案】商业策划融资BP,340人,1人,¥4000,圆满完成
【商业提案】路演PPT项目书,367人,1人,¥4000,圆满完成
【商业提案】招商创业融资计划书,465人,1人,¥6000,圆满完成
【商业提案】商业计划书,343人,1人,¥5000,圆满完成
【品牌起名】白酒品牌取名,538人,1人,¥300,圆满完成
【宣传策划】路演PPT,904人,1人,¥40000,圆满完成
【商业提案】品牌全年策划方案,327人,1人,¥5000,圆满完成
【商业提案】商业招商策划,434人,1人,¥3000,圆满完成
【商业提案】商业策划融资BP,291人,1人,¥4000,圆满完成
【商业提案】路演PPT项目书,310人,1人,¥5000,圆满完成
【商业提案】招商策划案,299人,1人,¥5000,圆满完成
【商业提案】商业计划书,276人,1人,¥3000,圆满完成
【商业提案】全年策划案,289人,1人,¥2000,圆满完成
【商业提案】商业策划融资BP,298人,1人,¥6000,圆满完成
【商业提案】招商创业融资计划书,279人,1人,¥5000,圆满完成
【商业提案】年会剧本策划,495人,1人,¥3000,圆满完成
【商业提案】路演bp项目书,319人,1人,¥4000,圆满完成
【商业提案】商业计划书,333人,1人,¥5000,圆满完成
【商业提案】商业融资bp,400人,1人,¥4000,圆满完成
,,,,
【商业提案】品牌策划方案,401人,1人,¥4000,圆满完成
【商业提案】商业策划融资BP,272人,1人,¥5000,圆满完成
【商业提案】路演PPT,302人,1人,¥4000,圆满完成
【商业提案】招商创业融资计划书,317人,1人,¥5000,圆满完成
【商业提案】商业计划书,278人,1人,¥3000,圆满完成
【商业提案】品牌策划案,359人,1人,¥3000,圆满完成
【商业提案】10周年策划案,399人,1人,¥5000,圆满完成
【商业提案】商业计划书,259人,1人,¥5000,圆满完成
【商业提案】招商策划案,327人,1人,¥4000,圆满完成
【商业提案】商业计划书bp,286人,1人,¥6000,圆满完成
【商业提案】品牌故事策划,316人,1人,¥2000,圆满完成
【宣传策划】HQ10月公众号,387人,1人,¥10000,圆满完成
【商业提案】商业策划融资BP,288人,1人,¥5000,圆满完成
【商业提案】品牌全案策划,372人,1人,¥3000,圆满完成
【商业提案】融资计划书,265人,1人,¥5000,圆满完成
【商业提案】全年策划案,329人,1人,¥4000,圆满完成
【商业提案】招商计划书,286人,1人,¥3000,圆满完成
【商业提案】商业计划书,256人,1人,¥5000,圆满完成
【商业提案】商业计划书招商策划案,284人,1人,¥2000,圆满完成
【商业提案】商业策划融资BP,276人,1人,¥6000,圆满完成
【商业提案】大型活动策划方案,322人,1人,¥5000,圆满完成
【商业提案】路演PPT,285人,1人,¥4000,圆满完成
【商业提案】商业策划方案,301人,1人,¥5000,圆满完成
【商业提案】商业计划书,299人,1人,¥3000,圆满完成
【商业提案】招商策划方案,272人,1人,¥3000,圆满完成
【商业提案】商业计划书,349人,1人,¥3000,圆满完成
【商业提案】商业策划融资BP,269人,1人,¥6000,圆满完成
【商业提案】路演PPT项目书,299人,1人,¥4000,圆满完成
【商业提案】招商创业融资计划书,330人,1人,¥4000,圆满完成
【商业提案】商业计划书,295人,1人,¥5000,圆满完成
,,,,
【商业提案】商业计划书,284人,1人,¥3000,圆满完成
【商业提案】商业策划融资BP,317人,1人,¥6000,圆满完成
【商业提案】路演PPT项目书,313人,1人,¥5000,圆满完成
【商业提案】招商创业融资计划书,242人,1人,¥5000,圆满完成
【商业提案】商业计划书,209人,1人,¥3000,圆满完成
【商业提案】品牌策划案,123人,1人,¥2000,圆满完成
【商业提案】项目书商业策划融资BP,109人,1人,¥5000,圆满完成
【商业提案】融资计划书,187人,1人,¥5000,圆满完成
【商业提案】路演PPT项目书,189人,1人,¥6000,圆满完成
【商业提案】招商策划案,187人,1人,¥4000,圆满完成
【商业提案】商业计划书,165人,1人,¥3000,圆满完成
【商业提案】商业计划书策划案,166人,1人,¥4000,圆满完成
【商业提案】招商创业融资计划书,132人,1人,¥6000,圆满完成
【商业提案】融资项目书,117人,1人,¥3000,圆满完成
【商业提案】商业策划融资BP,181人,1人,¥5000,圆满完成
【商业提案】计划书路演PPT,175人,1人,¥3000,圆满完成
【商业提案】商业计划书,99人,1人,¥4000,圆满完成
【商业提案】商业融资策划bp,127人,1人,¥3000,圆满完成
【商业提案】企业宣传片策划案,139人,1人,¥6000,圆满完成
