标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【其他工具软件】java物联网  解析xml到数据库表,https://task.epwk.com/1098703/,185人,1人,1000-3000元,圆满完成,,友森联创,要求：  1、java语言开发，熟悉物联网设备  2、 有需求描述文档，自己查看说明  3、 数据转换成功，查看没问题问题后付款，介意的不要联系，联系加微信,2024-12-09,2024.12.27,任务编号：1098703,1600.0,2天,河北省-保定市,千机阁软件开发,https://shop.epwk.com/2j5jjggq95pz/,千机阁软件开发,出售服务,https://shop.epwk.com/2j5jjggq95pz/chushou/,个人,四品,65分,总 4 次中标，交易总金额,￥4.02万,千机阁软件开发,,聊天app-安卓ios,"￥50000
            /套",公司人力成本和项目管理系统,"￥20000
            /套",java软件解决方案,"￥5000
            /次",java服务部署,"￥20000
            /次",java软件定制开发,"￥100000
            /款",微信小程序开发,"￥50000
            /款",,,,,,,其他工具软件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【手机网站】简单H5页面设计+VUE开发,https://task.epwk.com/1098681/,274人,5人,5000-10000元,圆满完成,,Alf_1,总共11个简单页面，原型图已有，有兴趣的加V联系。,2024-12-08,2024.12.25,任务编号：1098681,6000.0,"7天,7天","江苏省-南京市,山西省-运城市",初晓创意互联,https://shop.epwk.com/3gd2mvzyyner/,初晓创意互联,出售服务,https://shop.epwk.com/3gd2mvzyyner/chushou/,个人,一品,98分,总 58 次中标，交易总金额,￥17.62万,初晓创意互联,,网站建设定制开发设计企业公司官网营销门户仿站外贸网站建设制作,"￥5000
            /套",app小程序H5应用软件网站网页交互外包定制ui设计,"￥100
            /页",软件界面设计管理系统ui设计大数据ui客户端软件触摸屏,"￥500
            /页",网页设计网站设计软件设计ui设计app小程序h5前端切图,"￥1000
            /页",网站UI设计 手机端UI设计 软件界面设计 数据大屏设计,"￥300
            /页",移动应用app小程序软件网页界面大数据可视化UI定制设计,"￥10000
            /页",,,,,,,手机网站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【其他软件开发】自动对商城网站进行接单并爬取订单地址和单号,https://task.epwk.com/1098635/,298人,2人,1000-3000元,圆满完成,,慧萌傻白鸽,有一个小众的商城，我在其上面有个小店，每天有几个订单要定时接单。接单后需要记录下来用户的货物种类、数量、收货地址并发给供应商。,2024-12-06,2024.12.26,任务编号：1098635,1000.0,3天,福建省-厦门市,厦门艺码尚云信息科技有限公司,https://shop.epwk.com/3gd2mvz0gner/,厦门艺码尚云信息科技有限公司,出售服务,https://shop.epwk.com/3gd2mvz0gner/chushou/,企业,三品,59分,总 19 次中标，交易总金额,￥6.74万,厦门艺码尚云信息科技有限公司,,,,,,,,,,,,,,,,,,,,其他软件开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】外卖小程序开发,https://task.epwk.com/1098595/,303人,2人,1000元以内,圆满完成,,威高59Lei,添加一个样式 拉取一下折扣的数据 改一下优惠券的排序,2024-12-06,2024.12.16,任务编号：1098595,500.0,2天,天津市-市辖区-东丽区,硕博明睿科技有限公司,https://shop.epwk.com/78n96rrpznkv/,硕博明睿科技有限公司,出售服务,https://shop.epwk.com/78n96rrpznkv/chushou/,企业,五品,92分,总 8 次中标，交易总金额,￥1.02万,硕博明睿科技有限公司,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】食疗产品的商城微信小程序开发,https://task.epwk.com/1098550/,45人,1人,1000-3000元,圆满完成,,k9228****98,"称呼:熊先生地区:湖南省,长沙市（服务商限长沙）需求:食疗产品的商城微信小程序开发，实推奖，间推奖，级差，代理等板块，最好是有现成的模板，没有一模一样的 有类似的改一改，这样工期也快，我也省费用完成时间:尽快预算:报价联系备注 微信号是手机号",2024-12-06,2024.12.30,任务编号：1098550,1500.0,7天,山东省-济南市,济南网络人信息技术有限公司,https://shop.epwk.com/m7d7wwgmv5q8/,济南网络人信息技术有限公司,出售服务,https://shop.epwk.com/m7d7wwgmv5q8/chushou/,企业,一品,97分,总 117 次中标，交易总金额,￥427.32万,济南网络人信息技术有限公司,,B2C、B2B2C电商平台开发,价格面议,网站、微信站、手机站三站合一建设,价格面议,企业管理、业务系统定制开发,价格面议,移动端应用程序开发,价格面议,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【软件UI设计】小程序的UI设计,https://task.epwk.com/1098548/,470人,1人,3000-5000元,圆满完成,,k5282****90,称呼:王先生地区:广东深圳需求:有教育APP行业UI设计经验优先，无独立页面布置能力者勿扰。风格要求:校园风格青苗风和轻奢卡片元素为主。投稿要求:预先设计1-2张图初稿看效果水平，经发标方确认通过后再投标制作。需要设计的页面内容已打包好2个文件包。备注：验收标准:设计满意为止  按双方沟通的细节为准,2024-12-06,2025.04.23,任务编号：1098548,3500.0,20天,湖南省-长沙市,易酷科技,https://shop.epwk.com/4rn8q36mgngm/,易酷科技,出售服务,https://shop.epwk.com/4rn8q36mgngm/chushou/,企业,四品,54分,总 4 次中标，交易总金额,￥2.91万,易酷科技,,ui界面设计 小程序ui设计 app ui界面设计,价格面议,可视化大数据 大数据大屏，设计与开发,价格面议,ERP系统 OA系统 项目管理软件 分销管理软件,价格面议,小程序开发 小程序设计,价格面议,ui界面设计 小程序ui设计 app ui界面设计,价格面议,移动应用app小程序软件网页界面大数据可视化UI定制设计,"￥200
            /页",汽车HMI设计中控屏界面ui设计,"￥200
            /起",智能家居设计/设计企业门户网站 移动pc系统软件设计,"￥200
            /页",,,软件UI设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【商城建设】做一个展示型网站，不需要支付功能,https://task.epwk.com/1098536/,309人,1人,1000-3000元,圆满完成,,o5ed0210aac60f,1需要电脑版和手机版.2需要中英文两种语言.3需要用邮箱注册网站用户，在注册的时候发验证码给对应注册的邮箱.4网站上需要在线客服聊天对话框.5需要淘宝网站的框架，手机版需要和淘宝手机版的框架基本相同，电脑版的需要和淘宝电脑版的框架基本相同.6上传产品图片的地方我需要可以上传其他产品对比图片.基本网站信息就是这样，如果还有没有的给我补充描述的机会,2024-12-05,2024.12.30,任务编号：1098536,1000.0,7天,山东省-青岛市-黄岛区,中泰企服,https://shop.epwk.com/81n41z27ynp6/,中泰企服,出售服务,https://shop.epwk.com/81n41z27ynp6/chushou/,企业,五品,40分,,,中泰企服,,PHP二开,"￥100
            /起",企业网站开发,"￥1000
            /起",小程序开发,"￥1000
            /起",APP开发,"￥1000
            /起",,,,,,,,,,,商城建设,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】培训机构私人定制程序,https://task.epwk.com/1098177/,496人,1人,5000-10000元,圆满完成,,益企发0zMNl,校外培训机构定制开发私人定制需走一品威客，按进度付款，验收满意，确认付款诚信任务，已签单，寻靠谱的开发商,2024-12-02,2025.02.19,任务编号：1098177,8000.0,45天,河南省-洛阳市,洛阳蓝普网络技术有限公司,https://shop.epwk.com/v0n1x1mq257y/,洛阳蓝普网络技术有限公司,出售服务,https://shop.epwk.com/v0n1x1mq257y/chushou/,企业,一品,105分,总 388 次中标，交易总金额,￥199.47万,洛阳蓝普网络技术有限公司,,php项目定制开发,￥1000,微信小程序定制开发,"￥1000
            /件",,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】简单的工具软件,https://task.epwk.com/1098129/,251人,1人,1000-3000元,圆满完成,,龙致恩EGUjS,"见附件,简单明了",2024-12-02,2024.12.06,任务编号：1098129,1000.0,,,厦门艺码尚云信息科技有限公司,https://shop.epwk.com/3gd2mvz0gner/,厦门艺码尚云信息科技有限公司,出售服务,https://shop.epwk.com/3gd2mvz0gner/chushou/,企业,三品,59分,总 19 次中标，交易总金额,￥6.74万,厦门艺码尚云信息科技有限公司,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【门户网站】公司官网开发一期费用,https://task.epwk.com/1098078/,405人,3人,1000-3000元,圆满完成,,o5c8cffda3baf6,企业网站开发，需要开发一个公司网站，网站内可以购买公司产品，可以进行产品定制，点击商品咨询跳转到客服聊天。有参考网站，几乎可以按照参考网站直接copy，具体需求可加微信详谈。,2024-12-01,2024.12.26,任务编号：1098078,1500.0,40天,河南省-郑州市,有路科技,https://shop.epwk.com/j7n38jjge5e1/,有路科技,出售服务,https://shop.epwk.com/j7n38jjge5e1/chushou/,企业,四品,81分,总 6 次中标，交易总金额,￥1.93万,有路科技,,基于H5+CSS设计，打造优质的H5混合式APP,"￥998
            /起",门店收银系统开发餐饮管理扫码结算连锁门店收银系统,"￥998
            /起",APP定制开发家政教育医疗直播商城,"￥998
            /起",网站建设企业官网电商网站门户网站外贸网站营销网站,"￥998
            /起",微信小程序定制开发saas商城成品家政外卖点餐微商城教育,"￥998
            /起",APP、小程序、官网、数据大屏软件UI设计,"￥298
            /起",,,,,,,门户网站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】平台产品设计审核,https://task.epwk.com/1098014/,172人,4人,1000-3000元,圆满完成,,o5e69****35277,小程序ui已设计好，需要产品经理审核几遍，看是否有补充优化部分，提出意见,2024-11-30,2024.12.03,任务编号：1098014,1000.0,2天,浙江省-衢州市,拟现科技,https://shop.epwk.com/3gd2mvqwgner/,拟现科技,出售服务,https://shop.epwk.com/3gd2mvqwgner/chushou/,企业,七品,81分,总 2 次中标，交易总金额,￥2500.00,拟现科技,,AIGC/WEB/APP/小程序开发,"￥1000
            /日",,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【采集工具】短视频渠道加粉直播人员爬取第一期,https://task.epwk.com/1097981/,58人,1人,5000-10000元,圆满完成,,o60ebafe67134a,1、需要python源码2、获取短视频平台直播间里进入直播间人员的短视频平台id和短视频平台认证名称,2024-11-29,2024.11.29,任务编号：1097981,5580.0,9天,四川省-成都市,汇世纪网络科技,https://shop.epwk.com/zqdpl2mqon1v/,汇世纪网络科技,出售服务,https://shop.epwk.com/zqdpl2mqon1v/chushou/,个人,一品,65分,总 12 次中标，交易总金额,￥18.41万,汇世纪网络科技,,【热门】企业管理系统,"￥1000
            /起",【热门】电商小程序,"￥1000
            /起",【热门】打车小程序,"￥1000
            /起",【热门】陪玩APP,"￥1000
            /起",【热门】外卖小程序,"￥1000
            /起",【热门】官网设计,"￥1000
            /起",,,,,,,采集工具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【脚本开发】麦当劳转账礼品卡脚本开发,https://task.epwk.com/1097951/,166人,1人,5000-10000元,圆满完成,,威尚AbqVA,脚本能够批量转赠和接收礼品卡到麦当劳账号上去,2024-11-29,2024.12.19,任务编号：1097951,6500.0,7天,山东省-青岛市,菠菜软件定制工作室,https://shop.epwk.com/0z5o4x6glnjq/,菠菜软件定制工作室,出售服务,https://shop.epwk.com/0z5o4x6glnjq/chushou/,工作室,一品,60分,总 44 次中标，交易总金额,￥27.29万,菠菜软件定制工作室,,app协议网页协议脚本协议app开发抢购抢票,"￥300
            /起",脚本开发易语言autojs制作数据采集手机电脑网页协议,"￥500
            /起",采集软件python脚本开发定制/网站APP数据资料抓取搜集,"￥500
            /起",全网数据抓取/网站APP信息收集采集定制/数据分析/市场调研,"￥200
            /起",安卓模拟器按键精灵autojs免root手机脚本模拟抢单器,价格面议,,,,,,,,,脚本开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【APP界面设计】英语阅读学习软件UI设计,https://task.epwk.com/1097856/,184人,3人,1000-3000元,圆满完成,,威品nIuvs,一款英语阅读学习软件，主要功能包括文章阅读、词汇查询、跟读、发音评价、AI聊天、写作评价、数据报告以及管理后台,2024-11-28,2024.12.03,任务编号：1097856,1500.0,15天,辽宁省-沈阳市-苏家屯区,哆米设计,https://shop.epwk.com/qgdmj24rydke/,哆米设计,出售服务,https://shop.epwk.com/qgdmj24rydke/chushou/,个人,三品,60分,总 48 次中标，交易总金额,￥7.46万,哆米设计,,java功能定制开发,"￥88
            /页",前端开发uniapp,"￥80
            /页",ui定制设计,"￥80
            /页",,,,,,,,,,,,,APP界面设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【手机网站】简单H5站点开发,https://task.epwk.com/1097814/,273人,3人,3000-5000元,圆满完成,,eici,如题，简单的H5开发，根据提供的页面，利用think或其他cms制作。H5版本即可，具体效果看附件。功能需求描述及效果在附件里,2024-11-27,2024.12.10,任务编号：1097814,3200.0,10天,河南省-洛阳市,洛阳蓝普网络技术有限公司,https://shop.epwk.com/v0n1x1mq257y/,洛阳蓝普网络技术有限公司,出售服务,https://shop.epwk.com/v0n1x1mq257y/chushou/,企业,一品,105分,总 388 次中标，交易总金额,￥199.47万,洛阳蓝普网络技术有限公司,,php项目定制开发,￥1000,微信小程序定制开发,"￥1000
            /件",,,,,,,,,,,,,,,手机网站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【APP开发】APP二开，添加小功能，合适转长期合作,https://task.epwk.com/1097528/,261人,1人,1000元以内,圆满完成,,Trance豆腐,APP是纯播放功能，主要与小程序端交互，播放小程序下发的内容已经正常上线，优化bug及添加横竖屏切换小功能,2024-11-24,2024.12.24,任务编号：1097528,800.0,3天,广东省-深圳市,深圳赛讯信息,https://shop.epwk.com/p05qj3m4ydev/,深圳赛讯信息,出售服务,https://shop.epwk.com/p05qj3m4ydev/chushou/,个人,四品,60分,,,深圳赛讯信息,,,,,,,,,,,,,,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【H5开发】寻找前端开发技术,https://task.epwk.com/1097364/,288人,6人,1000元以内,圆满完成,,友森联创,1、寻找长期合作伙伴前端合作伙伴. vue h5 ，安卓等。2、按照周结算工作量。  250-350 /每人天3、需要工作日上班时间，能提供修改。注意：1、需要熟手，生手勿扰。2、代码需要简洁，界面清新，代码SHI山者勿扰，以免后续有纠纷。,2024-11-21,2024.12.04,任务编号：1097364,200.0,1天,山东省-泰安市,菁链团队,https://shop.epwk.com/4rn8qzk9gngm/,菁链团队,出售服务,https://shop.epwk.com/4rn8qzk9gngm/chushou/,个人,五品,60分,总 8 次中标，交易总金额,￥1.35万,菁链团队,,ERP定制化开发,价格面议,OA管理系统开发,价格面议,商城定制开发,价格面议,定制化小程序开发,价格面议,App定制开发,价格面议,,,,,,,,,H5开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
